experiment_accession,run_accession,accession,sample_accession,secondary_sample_accession,instrument_platform,instrument_model,library_name,library_layout,nominal_length,library_strategy,library_source,library_selection,read_count,base_count,center_name,fastq_bytes,cell_line,cell_type,collected_by,collection_date,country,description,environmental_sample,first_public,germline,identified_by,isolation_source,location,serotype,serovar,sex,submitted_sex,sub_species,tissue_type,tax_id,scientific_name,sample_alias,center_name_1,sampling_campaign,sampling_site,sampling_platform,protocol_label,project_name,host,host_tax_id,host_status,host_sex,submitted_host_sex,host_body_site,host_gravidity,investigation_type,experimental_factor,sample_collection,sequencing_method,sample_title,sample_material,taxonomic_identity_marker,completeness_score,contamination_score,binning_software,lat,lon,sample_capture_status,collection_date_submitted,submission_tool
ERX613701,ERR657378,SAMEA2603093,SAMEA2603093,ERS481079,ILLUMINA,Illumina HiSeq 2000,10791885,PAIRED,250.0,WGS,GENOMIC,RANDOM,5116946.0,511694600.0,Wellcome Sanger Institute,185992173;188085731,,,,2013-01-01,Nigeria: Outskirts of Abuja,Illumina HiSeq 2000 paired end sequencing,False,2014-10-15,False,,blood,,3.1.1,3.1.1,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,G2113-sc-1993629,Wellcome Sanger Institute,,,,,,homo sapiens,9606.0,diseased,,,,,,,,,13566_1#10,,,,,,,,,2013,
ERX613747,ERR657424,SAMEA2603194,SAMEA2603194,ERS481180,ILLUMINA,Illumina HiSeq 2000,10791962,PAIRED,250.0,WGS,GENOMIC,RANDOM,5117026.0,511702600.0,Wellcome Sanger Institute,186952843;188896032,,,,2013-01-01,Nigeria: Outskirts of Abuja,Illumina HiSeq 2000 paired end sequencing,False,2014-10-15,False,,blood,,3.1.1,3.1.1,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,BH1201-sc-1993736,Wellcome Sanger Institute,,,,,,homo sapiens,9606.0,diseased,,,,,,,,,13566_1#56,,,,,,,,,2013,
ERX252443,ERR279110,SAMEA1903840,SAMEA1903840,ERS207156,ILLUMINA,Illumina HiSeq 2000,6750666,PAIRED,212.0,WGS,GENOMIC,RANDOM,2558810.0,511762000.0,Wellcome Sanger Institute,163049778;172105657,,,,2011-01-01,Malawi,Illumina HiSeq 2000 paired end sequencing,False,2013-05-28,False,,Not known,,Not known,Not known,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,1021701-sc-2013-01-17T09:52:23Z-1549414,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,9475_6#13,,,,,,,,,2011,
ERX311013,ERR338108,SAMEA2064158,SAMEA2064158,ERS239565,ILLUMINA,Illumina HiSeq 2000,7472956,PAIRED,217.0,WGS,GENOMIC,RANDOM,2560053.0,512010600.0,Wellcome Sanger Institute,180676086;186959973,,,,2012-01-01,Samoa,Illumina HiSeq 2000 paired end sequencing,False,2013-09-03,False,,Not known,,Not known,Not known,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,10_36-sc-2013-04-23T13:53:46Z-1616411,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,10071_8#39,,,,,,,,,2012,
ERX311054,ERR338149,SAMEA2067727,SAMEA2067727,ERS239606,ILLUMINA,Illumina HiSeq 2000,7472973,PAIRED,217.0,WGS,GENOMIC,RANDOM,2560583.0,512116600.0,Wellcome Sanger Institute,183399719;189180136,,,,2007-01-01,Kenya,Illumina HiSeq 2000 paired end sequencing,False,2013-09-03,False,,Not known,,H58,H58,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,2010K_0500-sc-2013-04-23T13:54:27Z-1616452,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,10071_8#80,,,,,,,,,2007,
SRX3468330,SRR6373483,SAMN08160673,SAMN08160673,SRS2756035,ILLUMINA,Illumina MiSeq,NexteraXT,PAIRED,,WGS,GENOMIC,RANDOM,1045208.0,512386088.0,,187420467;215404469,,,CDC,2017-10-01,USA,Illumina MiSeq sequencing,False,2017-12-14,False,,blood,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,PNUSAS029122,,,,,,,,,,,,,,,,,,This sample has been submitted by pda|mdh_coresequencing on 2017-12-14; Salmonella enterica subsp. enterica serovar Typhi,,,,,,,,,Oct-2017,
SRX2872077,SRR5632214,SAMN07168381,SAMN07168381,SRS2242200,ILLUMINA,Illumina MiSeq,NexteraXT,PAIRED,,WGS,GENOMIC,RANDOM,1044065.0,512405889.0,,185763559;204323130,,,CDC,2017-04-01,USA,Illumina MiSeq sequencing,False,2017-06-01,False,,blood,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,PNUSAS013807,,,,,,,,,,,,,,,,,,This sample has been submitted by pda|ariannassiri on 2017-11-08; Salmonella enterica subsp. enterica serovar Typhi,,,,,,,,,Apr-2017,
SRX4729894,SRR7892317,SAMN10104933,SAMN10104933,SRS3812322,ILLUMINA,Illumina HiSeq 2500,strain,PAIRED,,WGS,GENOMIC,RANDOM,2563058.0,512472651.0,,156575446;163254592,,,PHE,2018-08-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2018-09-24,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,598142.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 598142,,,,,,,,,2018-08,
ERX2679753,ERR2663944,SAMEA4759532,SAMEA4759532,ERS2579623,ILLUMINA,Illumina HiSeq 4000,unspecified,PAIRED,300.0,WGS,GENOMIC,RANDOM,1697940.0,512777880.0,Fondation Merieux,159269370;178973760,,,,2011-01-01,Bangladesh,Illumina HiSeq 4000 paired end sequencing,False,2018-10-18,False,,Human,,,,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,343078_263180,Fondation Merieux,,,,,,human,9606.0,diseased,,,,,,,,,343078_263180,,,,,,,,,2011,
SRX14232162,SRR18080627,SAMN26102223,SAMN26102223,SRS12053269,ILLUMINA,Illumina HiSeq 2500,strain,PAIRED,,WGS,GENOMIC,RANDOM,2610528.0,512985219.0,,159425451;162674272,,,PHE,2022-02-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2022-02-23,False,,human,,Salmonella Typhi,Salmonella Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,1580562.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 1580562,,,,,,,,,2022-02,
SRX10120317,SRR13732678,SAMN17949798,SAMN17949798,SRS8274947,ILLUMINA,Illumina MiSeq,PNCS006689,PAIRED,,WGS,GENOMIC,RANDOM,1032318.0,513009344.0,,155972660;195462652,,,PHAC,2018-01-01,Canada,Illumina MiSeq sequencing,False,2021-02-18,False,,blood,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,PNCS006689,,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|pulsenet_canada on 2021-02-18; Salmonella enterica subsp. enterica serovar Typhi,,,,,,,,,2018,
ERX252461,ERR279128,SAMEA1903855,SAMEA1903855,ERS207174,ILLUMINA,Illumina HiSeq 2000,6750692,PAIRED,212.0,WGS,GENOMIC,RANDOM,2565080.0,513016000.0,Wellcome Sanger Institute,163817344;173071020,,,,2011-01-01,Malawi,Illumina HiSeq 2000 paired end sequencing,False,2013-05-28,False,,Not known,,H58,H58,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,1022553-sc-2013-01-17T09:52:43Z-1549432,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,9475_6#31,,,,,,,,,2011,
SRX9173105,SRR12693294,SAMN16192640,SAMN16192640,SRS7410682,ILLUMINA,Illumina MiSeq,18-0214,PAIRED,,WGS,GENOMIC,RANDOM,1114848.0,513073642.0,,186790293;216520822,,,PHAC,2018-01-07,Canada,Illumina MiSeq sequencing,False,2020-09-23,False,,blood,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,PNCS013860,,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|pulsenet_canada on 2020-09-23; Salmonella enterica subsp. enterica serovar Typhi,,,,,,,,,2018-01-07,
ERX2679688,ERR2663879,SAMEA4759467,SAMEA4759467,ERS2579558,ILLUMINA,Illumina HiSeq 4000,unspecified,PAIRED,300.0,WGS,GENOMIC,RANDOM,1700555.0,513567610.0,Fondation Merieux,156406373;174854534,,,,2009-01-01,Bangladesh,Illumina HiSeq 4000 paired end sequencing,False,2018-10-18,False,,Human,,,,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,343078_216186,Fondation Merieux,,,,,,human,9606.0,diseased,,,,,,,,,343078_216186,,,,,,,,,2009,
ERX2679703,ERR2663894,SAMEA4759482,SAMEA4759482,ERS2579573,ILLUMINA,Illumina HiSeq 4000,unspecified,PAIRED,300.0,WGS,GENOMIC,RANDOM,1701484.0,513848168.0,Fondation Merieux,155584748;171592621,,,,2009-01-01,Bangladesh,Illumina HiSeq 4000 paired end sequencing,False,2018-10-18,False,,Human,,,,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,343078_231176,Fondation Merieux,,,,,,human,9606.0,diseased,,,,,,,,,343078_231176,,,,,,,,,2009,
SRX3006370,SRR5828962,SAMN07338429,SAMN07338429,SRS2356865,ILLUMINA,Illumina MiSeq,NexteraXT,PAIRED,,WGS,GENOMIC,RANDOM,1741410.0,513906397.0,,157113716;158701235,,,,2017-05-01,USA,Illumina MiSeq sequencing,False,2017-07-16,False,,blood,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,PNUSAS015028,,,,,,,,,,,,,,,,,,This sample has been submitted by pda|samwirth on 2017-07-16; Salmonella enterica subsp. enterica serovar Typhi,,,,,,,,,May-2017,
SRX7007231,SRR10294400,SAMN13041956,SAMN13041956,SRS5528401,ILLUMINA,Illumina HiSeq 2500,strain,PAIRED,,WGS,GENOMIC,RANDOM,2574460.0,513987210.0,,154486373;159840130,,,PHE,2019-10-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2019-10-18,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,821166.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 821166,,,,,,,,,2019-10,
ERX2679585,ERR2663776,SAMEA4759364,SAMEA4759364,ERS2579455,ILLUMINA,Illumina HiSeq 4000,unspecified,PAIRED,300.0,WGS,GENOMIC,RANDOM,1702001.0,514004302.0,Fondation Merieux,159503971;168958075,,,,2010-01-01,Bangladesh,Illumina HiSeq 4000 paired end sequencing,False,2018-10-18,False,,Human,,,,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,343077_223122,Fondation Merieux,,,,,,human,9606.0,diseased,,,,,,,,,343077_223122,,,,,,,,,2010,
SRX4693255,SRR7842465,SAMN10068910,SAMN10068910,SRS3786567,ILLUMINA,Illumina HiSeq 2500,strain,PAIRED,,WGS,GENOMIC,RANDOM,2573180.0,514566575.0,,155930535;161071220,,,PHE,2018-07-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2018-09-17,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,572384.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 572384,,,,,,,,,Jul-2018,
ERX252439,ERR279106,SAMEA1903835,SAMEA1903835,ERS207152,ILLUMINA,Illumina HiSeq 2000,6750618,PAIRED,212.0,WGS,GENOMIC,RANDOM,2573477.0,514695400.0,Wellcome Sanger Institute,165393725;174033793,,,,2011-01-01,Malawi,Illumina HiSeq 2000 paired end sequencing,False,2013-05-28,False,,Not known,,H58,H58,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,1008634-sc-2013-01-17T09:52:19Z-1549410,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,9475_6#9,,,,,,,,,2011,
ERX3287882,ERR3261164,SAMEA104453113,SAMEA104453113,ERS2071055,ILLUMINA,HiSeq X Ten,DN508877U:A5,PAIRED,371.0,WGS,GENOMIC,RANDOM,3409956.0,514903356.0,Wellcome Sanger Institute,121844405;136205837,,,,1995-01-01,Papua New Guinea,HiSeq X Ten paired end sequencing,False,2019-04-02,False,,not known,,Typhi,Typhi,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,41002d12-d9ad-11e7-81ba-3c4a9275d6c8,Wellcome Sanger Institute,,,,,,not known,,not known,,,,,,,,,25499_1#33,,,,,,,,,1995,
ERX304165,ERR331236,SAMEA2058627,SAMEA2058627,ERS223259,ILLUMINA,Illumina HiSeq 2000,7341267,PAIRED,218.0,WGS,GENOMIC,RANDOM,2574798.0,514959600.0,Wellcome Sanger Institute,172137329;179197090,,,,2011-01-01,Indonesia,Illumina HiSeq 2000 paired end sequencing,False,2013-08-27,False,,Not known,,Not known,Not known,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,SBVW127-sc-2013-03-15T12:58:53Z-1584128,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,10060_5#33,,,,,,,,,2011,
ERX304177,ERR331248,SAMEA2058631,SAMEA2058631,ERS223271,ILLUMINA,Illumina HiSeq 2000,7341316,PAIRED,218.0,WGS,GENOMIC,RANDOM,2576733.0,515346600.0,Wellcome Sanger Institute,174073313;180541811,,,,2010-01-01,Indonesia,Illumina HiSeq 2000 paired end sequencing,False,2013-08-27,False,,Not known,,Not known,Not known,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,SBVW139-sc-2013-03-15T12:59:06Z-1584140,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,10060_5#45,,,,,,,,,2010,
SRX6757504,SRR10020062,SAMN12633904,SAMN12633904,SRS5306320,ILLUMINA,Illumina HiSeq 2500,strain,PAIRED,,WGS,GENOMIC,RANDOM,2628327.0,515499408.0,,162321302;165483374,,,PHE,2019-08-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2019-08-27,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,794653.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 794653,,,,,,,,,2019-08,
SRX4692294,SRR7841504,SAMN10067762,SAMN10067762,SRS3785653,ILLUMINA,Illumina HiSeq 2500,strain,PAIRED,,WGS,GENOMIC,RANDOM,2572640.0,515745980.0,,151889311;166493670,,,PHE,2018-08-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2018-09-16,False,,,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,588925.biosample,,,,,,,Not available,,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 588925,,,,,,,,,Aug-2018,
SRX4083905,SRR7165797,SAMN09210088,SAMN09210088,SRS3300883,ILLUMINA,Illumina HiSeq 2500,435519,PAIRED,,WGS,GENOMIC,RANDOM,2585173.0,515973156.0,,162095945;173939638,,,PHE,2017-10-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2018-05-17,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,435519.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 435519,,,,,,,,,2017-10,
SRX3732958,SRR6760471,SAMN08579745,SAMN08579745,SRS2990066,ILLUMINA,Illumina MiSeq,NexteraXT,PAIRED,,WGS,GENOMIC,RANDOM,1085349.0,515980593.0,,175193510;201000337,,,CDC,2018-01-01,USA,Illumina MiSeq sequencing,False,2018-02-22,False,,blood,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,PNUSAS033724,,,,,,,,,,,,,,,,,,Salmonella enterica,,,,,,,,,Jan-2018,
SRX7779139,SRR11142726,SAMN14161869,SAMN14161869,SRS6195603,ILLUMINA,Illumina HiSeq 2500,strain,PAIRED,,WGS,GENOMIC,RANDOM,2626093.0,516033040.0,,161516986;165086574,,,PHE,2016-06-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2020-02-26,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,890479.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 890479,,,,,,,,,2016-06,
ERX2679771,ERR2663962,SAMEA4759550,SAMEA4759550,ERS2579641,ILLUMINA,Illumina HiSeq 4000,unspecified,PAIRED,300.0,WGS,GENOMIC,RANDOM,1708921.0,516094142.0,Fondation Merieux,156457345;174388122,,,,2012-01-01,Bangladesh,Illumina HiSeq 4000 paired end sequencing,False,2018-10-18,False,,Human,,,,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,343078_272193,Fondation Merieux,,,,,,human,9606.0,diseased,,,,,,,,,343078_272193,,,,,,,,,2012,
SRX12479867,SRR16195379,SAMN22045426,SAMN22045426,SRS10443417,ILLUMINA,Illumina HiSeq 2500,strain,PAIRED,,WGS,GENOMIC,RANDOM,2611476.0,516329918.0,,156842950;162552458,,,PHE,2021-09-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2021-10-06,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,1489251.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 1489251,,,,,,,,,2021-09,
SRX10609610,SRR14247147,SAMN18751505,SAMN18751505,SRS8710599,ILLUMINA,Illumina HiSeq 2500,strain,PAIRED,,WGS,GENOMIC,RANDOM,1755043.0,516372300.0,,153258266;154031618,,,PHE,2021-04-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2021-04-17,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,1156253.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 1156253,,,,,,,,,2021-04,
ERX252454,ERR279121,SAMEA1903850,SAMEA1903850,ERS207167,ILLUMINA,Illumina HiSeq 2000,6750703,PAIRED,212.0,WGS,GENOMIC,RANDOM,2582073.0,516414600.0,Wellcome Sanger Institute,165468599;174298450,,,,2012-01-01,Malawi,Illumina HiSeq 2000 paired end sequencing,False,2013-05-28,False,,Not known,,H58,H58,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,1031785-sc-2013-01-17T09:52:36Z-1549425,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,9475_6#24,,,,,,,,,2012,
ERX311057,ERR338152,SAMEA2067728,SAMEA2067728,ERS239609,ILLUMINA,Illumina HiSeq 2000,7472914,PAIRED,217.0,WGS,GENOMIC,RANDOM,2582087.0,516417400.0,Wellcome Sanger Institute,185086016;190967469,,,,2007-01-01,Kenya,Illumina HiSeq 2000 paired end sequencing,False,2013-09-03,False,,Not known,,H58,H58,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,2010K_0508-sc-2013-04-23T13:54:30Z-1616455,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,10071_8#83,,,,,,,,,2007,
ERX2679723,ERR2663914,SAMEA4759502,SAMEA4759502,ERS2579593,ILLUMINA,Illumina HiSeq 4000,unspecified,PAIRED,300.0,WGS,GENOMIC,RANDOM,1710010.0,516423020.0,Fondation Merieux,163112101;184312184,,,,2010-01-01,Bangladesh,Illumina HiSeq 4000 paired end sequencing,False,2018-10-18,False,,Human,,,,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,343078_248190,Fondation Merieux,,,,,,human,9606.0,diseased,,,,,,,,,343078_248190,,,,,,,,,2010,
ERX252447,ERR279114,SAMEA1903845,SAMEA1903845,ERS207160,ILLUMINA,Illumina HiSeq 2000,6750619,PAIRED,212.0,WGS,GENOMIC,RANDOM,2582278.0,516455600.0,Wellcome Sanger Institute,164741334;173869141,,,,2011-01-01,Malawi,Illumina HiSeq 2000 paired end sequencing,False,2013-05-28,False,,Not known,,H58,H58,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,1007914-sc-2013-01-17T09:52:27Z-1549418,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,9475_6#17,,,,,,,,,2011,
SRX7628069,SRR10962431,SAMN13919493,SAMN13919493,SRS6059693,ILLUMINA,Illumina HiSeq 2500,strain,PAIRED,,WGS,GENOMIC,RANDOM,2596944.0,516700848.0,,160119033;164855917,,,PHE,2020-01-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2020-02-03,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,876215.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 876215,,,,,,,,,2020-01,
SRX4083558,SRR7165449,SAMN09209822,SAMN09209822,SRS3300607,ILLUMINA,Illumina HiSeq 2500,393908,PAIRED,,WGS,GENOMIC,RANDOM,2589629.0,516732635.0,,157832301;164159693,,,PHE,2017-07-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2018-05-17,False,,human,,Salmonella Typhi,Salmonella Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,393908.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 393908,,,,,,,,,Jul-2017,
ERX613740,ERR657417,SAMEA2603178,SAMEA2603178,ERS481164,ILLUMINA,Illumina HiSeq 2000,10791878,PAIRED,250.0,WGS,GENOMIC,RANDOM,5169972.0,516997200.0,Wellcome Sanger Institute,186024567;187573536,,,,2013-01-01,Nigeria: Outskirts of Abuja,Illumina HiSeq 2000 paired end sequencing,False,2014-10-15,False,,blood,,3.1.1,3.1.1,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,BH1184-sc-1993719,Wellcome Sanger Institute,,,,,,homo sapiens,9606.0,diseased,,,,,,,,,13566_1#49,,,,,,,,,2013,
ERX613695,ERR657372,SAMEA2603081,SAMEA2603081,ERS481067,ILLUMINA,Illumina HiSeq 2000,10791908,PAIRED,250.0,WGS,GENOMIC,RANDOM,5175026.0,517502600.0,Wellcome Sanger Institute,186134424;188300186,,,,2013-01-01,Nigeria: Outskirts of Abuja,Illumina HiSeq 2000 paired end sequencing,False,2014-10-15,False,,blood,,2.2.0,2.2.0,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,BH516-sc-1993617,Wellcome Sanger Institute,,,,,,homo sapiens,9606.0,diseased,,,,,,,,,13566_1#4,,,,,,,,,2013,
ERX311055,ERR338150,SAMEA2064349,SAMEA2064349,ERS239607,ILLUMINA,Illumina HiSeq 2000,7472890,PAIRED,217.0,WGS,GENOMIC,RANDOM,2588454.0,517690800.0,Wellcome Sanger Institute,184715652;190105465,,,,2007-01-01,Kenya,Illumina HiSeq 2000 paired end sequencing,False,2013-09-03,False,,Not known,,H58,H58,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,2010K_0506-sc-2013-04-23T13:54:28Z-1616453,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,10071_8#81,,,,,,,,,2007,
SRX6849804,SRR10120294,SAMN12751151,SAMN12751151,SRS5388280,ILLUMINA,Illumina HiSeq 2500,strain,PAIRED,,WGS,GENOMIC,RANDOM,2610934.0,517989902.0,,162260121;166247298,,,PHE,2019-08-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2019-09-16,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,802738.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 802738,,,,,,,,,2019-08,
ERX2679456,ERR2663647,SAMEA4759235,SAMEA4759235,ERS2579326,ILLUMINA,Illumina HiSeq 4000,unspecified,PAIRED,300.0,WGS,GENOMIC,RANDOM,1715797.0,518170694.0,Fondation Merieux,161193806;173098607,,,,2008-01-01,Bangladesh,Illumina HiSeq 4000 paired end sequencing,False,2018-10-18,False,,Human,,,,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,343076_227128,Fondation Merieux,,,,,,human,9606.0,diseased,,,,,,,,,343076_227128,,,,,,,,,2008,
ERX4101291,ERR4133977,SAMEA6824622,SAMEA6824622,ERS4552251,ILLUMINA,Illumina MiSeq,unspecified,PAIRED,300.0,WGS,GENOMIC,RANDOM,1151472.0,518217054.0,University of Oxford,179469212;223652366,,,,2010-01-01,Nepal,Illumina MiSeq paired end sequencing,False,2020-05-14,False,,blood,,,,,,,,220341,Salmonella enterica subsp. enterica serovar Typhi str. CT18,01TY391,University of Oxford,,,,,,human,9606.0,diseased,,,,,,,,,01TY391,,,,,,,,,2010,
ERX2679280,ERR2663471,SAMEA4759059,SAMEA4759059,ERS2579151,ILLUMINA,Illumina HiSeq 4000,unspecified,PAIRED,300.0,WGS,GENOMIC,RANDOM,1727502.0,518250600.0,Fondation Merieux,135319128;169617917,,,,2001-01-01,Bangladesh,Illumina HiSeq 4000 paired end sequencing,False,2018-10-18,False,,Human,,,,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,311189_212186,Fondation Merieux,,,,,,human,9606.0,diseased,,,,,,,,,311189_212186,,,,,,,,,2001,
SRX13355146,SRR17171646,SAMN23796444,SAMN23796444,SRS11259592,ILLUMINA,Illumina HiSeq 2500,strain,PAIRED,,WGS,GENOMIC,RANDOM,1745286.0,518352356.0,,150659244;153230578,,,PHE,2006-05-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2021-12-10,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,1156588.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 1156588,,,,,,,,,2006-05,
ERX2679510,ERR2663701,SAMEA4759289,SAMEA4759289,ERS2579380,ILLUMINA,Illumina HiSeq 4000,unspecified,PAIRED,300.0,WGS,GENOMIC,RANDOM,1716455.0,518369410.0,Fondation Merieux,165187529;183268521,,,,2009-01-01,Bangladesh,Illumina HiSeq 4000 paired end sequencing,False,2018-10-18,False,,Human,,,,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,343076_265109,Fondation Merieux,,,,,,human,9606.0,diseased,,,,,,,,,343076_265109,,,,,,,,,2009,
ERX2679367,ERR2663558,SAMEA4759145,SAMEA4759145,ERS2579237,ILLUMINA,Illumina HiSeq 4000,unspecified,PAIRED,300.0,WGS,GENOMIC,RANDOM,1728404.0,518521200.0,Fondation Merieux,141126482;173064816,,,,2000-01-01,Bangladesh,Illumina HiSeq 4000 paired end sequencing,False,2018-10-18,False,,Human,,,,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,311189_276103,Fondation Merieux,,,,,,human,9606.0,diseased,,,,,,,,,311189_276103,,,,,,,,,2000,
