accession_id,FLUOROQUINOLONE
SRR7278099,none
SRR7278111,gyrA_D87N
SRR7278116,none
SRR7278509,none
SRR7283829,none
SRR7284260,none
SRR7284286,none
SRR7284295,gyrA_D87G
SRR7284298,none
SRR7284305,none
SRR7284341,none
SRR7284344,none
SRR7284352,gyrA_D87N
SRR7284354,none
SRR7284371,none
SRR7284372,none
SRR7284411,none
SRR7284415,none
SRR7284416,none
SRR7284423,none
SRR7284454,none
SRR7284473,none
SRR7284498,none
SRR7284655,gyrA_D87N
SRR7284659,none
SRR7284661,none
SRR7284664,gyrA_S83F
SRR7284695,none
SRR7284708,gyrA_S83Y;qnrB19
SRR7284709,gyrA_S83F
SRR7285605,none
SRR7285631,none
SRR7285685,none
SRR7285692,none
SRR7285694,none
SRR7285701,none
SRR7285774,none
SRR7285776,none
SRR7285792,none
SRR7285801,qnrS1
SRR7285803,none
SRR7285805,none
SRR7285823,none
SRR7285835,none
SRR7285842,gyrA_D87N
SRR7285845,none
SRR7285855,qnrS1
SRR7285864,none
SRR7285869,none
SRR7285872,none
SRR7285877,gyrA_D87N;qnrS1
SRR7285878,none
SRR7285893,none
SRR7285894,none
SRR7285900,none
SRR7285905,none
SRR7285926,none
SRR7285930,none
SRR7286627,none
SRR7286668,none
SRR7286675,gyrA_S83Y
SRR7286679,none
SRR7286704,none
SRR7286711,none
SRR7286723,none
SRR7286733,none
SRR7286737,none
SRR7286740,none
SRR7286748,gyrA_D87N
SRR7286762,none
SRR7286769,none
SRR7286816,none
SRR7286818,none
SRR7286831,none
SRR7286837,none
SRR7286879,none
SRR7286882,none
SRR7286887,none
SRR7286919,none
SRR7286924,none
SRR7286928,none
SRR7286945,gyrA_D87N
SRR7286946,none
SRR7286961,none
SRR7286963,none
SRR7289055,none
SRR7289057,none
SRR7289153,none
SRR7291654,none
SRR7291831,none
SRR7291938,none
SRR7292627,none
SRR7292637,none
SRR7292645,none
SRR7292662,none
SRR7292663,none
SRR7292677,none
SRR7292678,gyrA_D87N;oqxA;oqxB;aac(6')-Ib-cr5
SRR7292686,none
SRR7292695,none
SRR7292706,gyrA_D87Y
SRR7292846,none
SRR7292848,none
SRR7292878,none
SRR7292879,none
SRR7292887,none
SRR7292897,none
SRR7292898,none
SRR7292902,none
SRR7292929,gyrA_D87Y
SRR7292937,none
SRR7292959,none
SRR7292971,none
SRR7292976,none
SRR7292987,none
SRR7292995,none
SRR7292998,gyrA_S83Y
SRR7297836,none
SRR7297897,none
SRR7297904,none
SRR7297906,none
SRR7297907,none
SRR7297913,none
SRR7297917,none
SRR7297928,none
SRR7297949,none
SRR7297955,none
SRR7297971,none
SRR7297977,gyrA_D87Y
SRR7297981,none
SRR7297987,none
SRR7298356,none
SRR7298368,none
SRR7298369,none
SRR7298372,none
SRR7298380,none
SRR7298394,none
SRR7298411,none
SRR7298800,none
SRR7298801,none
SRR7298809,gyrA_D87Y
SRR7298810,none
SRR7298814,gyrA_D87Y
SRR7298815,none
SRR7298819,none
SRR7298829,none
SRR7298834,none
SRR7298840,none
SRR7298861,none
SRR7298863,none
SRR7298871,none
SRR7299083,none
SRR7299086,qnrS1
SRR7299108,none
SRR7299114,none
SRR7299134,gyrA_D87Y
SRR7309772,none
SRR7310312,none
SRR7310314,none
SRR7310317,none
SRR7310318,none
SRR7310319,none
SRR7310334,gyrA_D87N
SRR7310337,none
SRR7310360,none
SRR7310362,none
SRR7310368,gyrA_D87Y
SRR7310369,gyrA_D87Y
SRR7310452,none
SRR7310470,none
SRR7310479,none
SRR7310503,none
SRR7310577,none
SRR7310585,none
SRR7310587,qnrS1
SRR7310606,none
SRR7310609,none
SRR7310610,none
SRR7310615,none
SRR7310618,none
SRR7310621,none
SRR7310635,none
SRR7341754,none
SRR7341787,none
SRR7343666,none
SRR7343676,none
SRR7343677,none
SRR7343872,none
SRR7343879,none
SRR7343900,none
SRR7343921,none
SRR7343922,qnrS1
SRR7344631,none
SRR7344873,none
SRR7348233,none
SRR7348234,none
SRR7348247,none
SRR7348657,none
SRR7348662,none
SRR7348707,none
SRR7348718,none
SRR7348913,none
SRR7348915,parC_S80I;gyrA_D87G;gyrA_S83F
SRR7348932,gyrA_D87Y
SRR7348938,none
SRR7348941,none
SRR7349014,none
SRR7349020,none
SRR7349021,none
SRR7349121,none
SRR7349125,none
SRR7349126,none
SRR7349129,none
SRR7349135,none
SRR7349136,none
SRR7349144,qnrS1
SRR7349146,none
SRR7349149,none
SRR7349150,none
SRR7349155,none
SRR7349160,none
SRR7349168,none
SRR7349174,none
SRR7349178,qnrS1
SRR7349180,none
SRR7349225,qnrA1
SRR7349240,none
SRR7349246,none
SRR7349249,none
SRR7349280,none
SRR7349288,none
SRR7349293,none
SRR7349306,none
SRR7349312,none
SRR7349320,none
SRR7349323,none
SRR7349336,none
SRR7349343,qnrB19
SRR7349344,none
SRR7349350,none
SRR7349351,qnrS1
SRR7349357,none
SRR7349363,none
SRR7349364,none
SRR7349434,none
SRR7350585,none
SRR7350590,gyrA_S83F
SRR7350609,none
SRR7350620,none
SRR7350623,none
SRR7350632,none
SRR7350643,none
SRR7350656,none
SRR7350661,none
SRR7350668,none
SRR7350673,none
SRR7350674,none
SRR7350686,none
SRR7350687,none
SRR7350688,none
SRR7350690,none
SRR7350691,none
SRR7350693,none
SRR7350694,none
SRR7350695,none
SRR7350698,none
SRR7350700,none
SRR7350701,none
SRR7350710,none
SRR7350721,none
SRR7350724,none
SRR7350765,none
SRR7350771,none
SRR7350773,none
SRR7350779,none
SRR7350787,none
SRR7350788,none
SRR7350792,gyrA_S83Y
SRR7350797,gyrA_D87N
SRR7350798,none
SRR7350812,gyrA_D87N
SRR7350853,none
SRR7350862,none
SRR7350869,none
SRR7350871,none
SRR7350875,none
SRR7351347,none
SRR7351369,none
SRR7351393,none
SRR7351418,none
SRR7351420,none
SRR7351423,none
SRR7351431,none
SRR7351436,none
SRR7351437,none
SRR7351438,none
SRR7351441,qnrS1
SRR7351443,none
SRR7351455,none
SRR7351459,none
SRR7351471,none
SRR7351479,none
SRR7351492,none
SRR7351495,none
SRR7351496,none
SRR7351497,none
SRR7351502,gyrA_D87Y
SRR7351508,none
SRR7351516,none
SRR7351524,none
SRR7351539,none
SRR7351541,none
SRR7351543,none
SRR7351550,none
SRR7351556,none
SRR7351568,none
SRR7351569,none
SRR7351583,none
SRR7351586,none
SRR7351604,none
SRR7351609,none
SRR7351612,none
SRR7351614,gyrA_D87Y
SRR7351615,none
SRR7351621,none
SRR7351626,none
SRR7358355,none
SRR7358375,none
SRR7358380,gyrA_S83F
SRR7358929,none
SRR7358940,qnrS1
SRR7358942,none
SRR7358952,none
SRR7358964,none
SRR7359008,none
SRR7359009,qnrS1
SRR7359014,none
SRR7359015,none
SRR7359021,none
SRR7359030,none
SRR7359049,none
SRR7359059,none
SRR7359061,none
SRR7359064,qnrA1
SRR7359072,none
SRR7359073,none
SRR7359080,none
SRR7359560,none
SRR7359561,none
SRR7359577,none
SRR7359579,none
SRR7359586,none
SRR7359596,none
SRR7359605,none
SRR7359612,none
SRR7359622,none
SRR7367581,none
SRR7368863,none
SRR7368870,none
SRR7368906,none
SRR7368907,none
SRR7368908,none
SRR7368916,none
SRR7368917,none
SRR7368929,none
SRR7369058,none
SRR7369085,none
SRR7369097,none
SRR7369099,none
SRR7369108,none
SRR7379971,none
SRR7401732,qnrB2
SRR7401737,none
SRR7401744,none
SRR7401745,qnrS13
SRR7401752,none
SRR7401849,none
SRR7401977,none
SRR7402014,none
SRR7402019,none
SRR7402021,none
SRR7402027,none
SRR7402029,none
SRR7402034,none
SRR7402045,gyrA_D87Y
SRR7402053,none
SRR7402061,none
SRR7402070,none
SRR7402074,none
SRR7402355,none
SRR7402357,none
SRR7402360,none
SRR7402378,none
SRR7402381,none
SRR7402389,none
SRR7402398,none
SRR7402399,qnrS1
SRR7402408,none
SRR7402426,none
SRR7402428,gyrA_D87N
SRR7402431,gyrA_D87Y
SRR7406168,none
SRR7406197,none
SRR7406203,none
SRR7408334,none
SRR7408340,none
SRR7408350,none
SRR7408353,none
SRR7408354,none
SRR7408359,none
SRR7408372,none
SRR7408377,none
SRR7408398,none
SRR7410295,gyrA_D87Y
SRR7410300,none
SRR7410302,none
SRR7410306,none
SRR7410320,none
SRR7410927,none
SRR7414429,none
SRR7414440,qnrS1
SRR7414464,none
SRR7414470,none
SRR7414475,none
SRR7414787,none
SRR7414838,none
SRR7414843,qnrS1
SRR7414861,none
SRR7414897,none
SRR7414900,none
SRR7414954,none
SRR7414968,none
SRR7414969,none
SRR7414978,none
SRR7415029,none
SRR7415068,none
SRR7415083,none
SRR7415105,none
SRR7415112,none
SRR7415122,none
SRR7415124,none
SRR7416085,none
SRR7416091,none
SRR7416095,none
SRR7416098,none
SRR7416115,qnrB19
SRR7416125,none
SRR7416130,none
SRR7416146,none
SRR7416147,qnrS1
SRR7416151,none
SRR7416182,none
SRR7416194,qnrS1
SRR7416201,none
SRR7416210,none
SRR7416217,none
SRR7416218,none
SRR7416220,none
SRR7416228,none
SRR7416230,none
SRR7416244,none
SRR7416259,gyrA_D87Y
SRR7416266,none
SRR7416275,none
SRR7416284,none
SRR7416288,none
SRR7416291,none
SRR7416298,none
SRR7416305,none
SRR7416312,none
SRR7416323,none
SRR7416333,none
SRR7416355,none
SRR7416366,none
SRR7416371,none
SRR7416372,none
SRR7416373,none
SRR7416375,gyrA_D87N
SRR7416376,none
SRR7417207,none
SRR7417222,none
SRR7417226,none
SRR7417234,none
SRR7417235,none
SRR7417252,none
SRR7417253,none
SRR7417256,none
SRR7417277,none
SRR7417291,none
SRR7417304,none
SRR7417324,none
SRR7417333,none
SRR7417335,none
SRR7417352,none
SRR7417355,none
SRR7417358,none
SRR7417362,none
SRR7417374,none
SRR7417381,aac(6')-Ib-cr5
SRR7417390,none
SRR7417391,gyrA_D87N
SRR7425085,none
SRR7426101,none
SRR7426148,none
SRR7426159,none
SRR7426161,none
SRR7426162,none
SRR7426163,none
SRR7426170,none
SRR7426172,none
SRR7426174,none
SRR7426176,none
SRR7426242,gyrA_S83F
SRR7426255,none
SRR7426339,none
SRR7426446,qnrB19
SRR7426450,none
SRR7426477,none
SRR7426481,none
SRR7426511,none
SRR7426514,none
SRR7426516,none
SRR7426520,none
SRR7426528,none
SRR7426529,none
SRR7426541,none
SRR7426545,none
SRR7426615,none
SRR7426624,none
SRR7426638,none
SRR7426750,none
SRR7426751,none
SRR7426757,none
SRR7426759,none
SRR7426858,none
SRR7426862,none
SRR7426896,none
SRR7426913,none
SRR7426914,none
SRR7426929,none
SRR7426931,none
SRR7426942,none
SRR7426955,none
SRR7426961,none
SRR7426966,none
SRR7426997,none
SRR7427007,none
SRR7427017,none
SRR7427035,none
SRR7427044,gyrA_D87N
SRR7427054,none
SRR7427056,none
SRR7427058,none
SRR7427060,qnrS1
SRR7427062,gyrA_D87Y
SRR7427068,none
SRR7427076,none
SRR7439223,none
SRR7439225,none
SRR7439226,none
SRR7439231,none
SRR7439234,none
SRR7439239,none
SRR7439241,none
SRR7439245,none
SRR7439247,none
SRR7439248,none
SRR7439249,none
SRR7439250,none
SRR7439256,none
SRR7439257,none
SRR7439261,none
SRR7439262,none
SRR7439263,none
SRR7439264,none
SRR7439268,none
SRR7439269,none
SRR7439273,none
SRR7439274,none
SRR7439280,none
SRR7439296,none
SRR7439320,none
SRR7439326,none
SRR7439343,none
SRR7439353,none
SRR7439355,none
SRR7439399,none
SRR7439404,none
SRR7439433,none
SRR7439439,none
SRR7439446,none
SRR7439452,none
SRR7439461,none
SRR7439494,qnrA1
SRR7439502,none
SRR7439535,none
SRR7439547,none
SRR7439565,none
SRR7439580,none
SRR7441793,none
SRR7441799,none
SRR7441802,none
SRR7441803,none
SRR7441804,none
SRR7441807,qnrS1
SRR7441811,none
SRR7441812,none
SRR7441814,none
SRR7441815,none
SRR7441816,none
SRR7441817,none
SRR7441819,none
SRR7441820,none
SRR7441822,none
SRR7441823,none
SRR7442359,none
SRR7442603,none
SRR7443452,none
SRR7443859,none
SRR7443867,none
SRR7443898,none
SRR7443902,none
SRR7443921,gyrA_S83Y
SRR7443949,none
SRR7443950,none
SRR7443992,none
SRR7443998,none
SRR7444001,none
SRR7444051,none
SRR7444056,none
SRR7444058,none
SRR7444132,none
SRR7444139,none
SRR7444158,none
SRR7444174,none
SRR7444182,none
SRR7444186,none
SRR7444187,none
SRR7444190,none
SRR7444194,none
SRR7444200,none
SRR7444204,none
SRR7444209,none
SRR7444214,none
SRR7444217,gyrA_D87N
SRR7444231,gyrA_D87Y
SRR7444236,none
SRR7444241,none
SRR7444244,none
SRR7444247,none
SRR7444265,none
SRR7444274,qnrS1
SRR7444282,none
SRR7444494,none
SRR7449525,none
SRR7450538,none
SRR7450683,none
SRR7450705,none
SRR7450763,none
SRR7450765,none
SRR7450767,none
SRR7450779,none
SRR7450790,none
SRR7450826,none
SRR7450836,none
SRR7450846,none
SRR7450986,none
SRR7451047,qnrS1
SRR7451056,none
SRR7451113,none
SRR7451115,qnrB19
SRR7451135,none
SRR7451137,none
SRR7451159,none
SRR7451167,none
SRR7451169,none
SRR7451170,none
SRR7456217,none
SRR7456220,none
SRR7456225,none
SRR7456229,none
SRR7456713,none
SRR7456728,none
SRR7456733,none
SRR7456736,none
SRR7456772,none
SRR7456776,none
SRR7456780,none
SRR7456783,none
SRR7456813,none
SRR7456815,none
SRR7456833,gyrA_S83Y
SRR7456838,gyrA_D87Y
SRR7456844,none
SRR7456845,gyrA_S83Y
SRR7456898,none
SRR7456908,none
SRR7456914,none
SRR7456918,none
SRR7456919,none
SRR7456926,none
SRR7456939,qnrS1
SRR7456940,none
SRR7456944,none
SRR7456955,none
SRR7456956,none
SRR7456976,none
SRR7456981,none
SRR7456983,none
SRR7456988,none
SRR7456993,none
SRR7456995,none
SRR7456997,none
SRR7457120,none
SRR7457122,none
SRR7457125,none
SRR7457129,none
SRR7457148,none
SRR7457856,none
SRR7457878,none
SRR7457885,gyrA_S83F
SRR7457887,gyrA_D87Y
SRR7457904,none
SRR7457911,none
SRR7457922,none
SRR7457925,none
SRR7457929,gyrA_D87N
SRR7457940,qnrB1
SRR7457951,none
SRR7457957,none
SRR7457962,none
SRR7457964,none
SRR7457966,qnrS1
SRR7457969,none
SRR7457971,none
SRR7458007,none
SRR7458113,none
SRR7458114,none
SRR7458131,none
SRR7458133,none
SRR7458143,none
SRR7458152,none
SRR7458167,none
SRR7458171,none
SRR7458172,none
SRR7458173,none
SRR7458180,none
SRR7458183,none
SRR7458189,none
SRR7458193,none
SRR7458196,none
SRR7458215,none
SRR7458216,none
SRR7458219,none
SRR7458521,none
SRR7458548,none
SRR7458550,gyrA_D87N
SRR7458552,none
SRR7458555,none
SRR7458559,none
SRR7458582,none
SRR7458585,none
SRR7458593,none
SRR7458602,gyrA_D87N
SRR7458607,none
SRR7458608,none
SRR7458615,none
SRR7458621,none
SRR7458625,none
SRR7458629,none
SRR7458647,none
SRR7458655,none
SRR7458665,none
SRR7458669,none
SRR7458671,none
SRR7458706,none
SRR7458743,none
SRR7458747,none
SRR7458751,none
SRR7458769,none
SRR7458778,none
SRR7458780,none
SRR7458783,qnrS1
SRR7458785,none
SRR7458786,none
SRR7458792,none
SRR7458802,gyrA_D87Y
SRR7458815,none
SRR7463299,none
SRR7465046,none
SRR7465047,none
SRR7465051,none
SRR7465052,none
SRR7465053,gyrA_D87Y
SRR7465057,none
SRR7465063,none
SRR7465082,none
SRR7465090,none
SRR7465091,none
SRR7465098,none
SRR7465100,none
SRR7465107,gyrA_D87Y
SRR7465112,none
SRR7465125,none
SRR7465129,none
SRR7465557,none
SRR7465562,none
SRR7465637,none
SRR7465769,none
SRR7468845,none
SRR7468848,none
SRR7468853,qnrS1
SRR7468864,none
SRR7468870,none
SRR7468884,none
SRR7468889,none
SRR7468900,none
SRR7468913,none
SRR7468938,none
SRR7468941,none
SRR7468947,none
SRR7468950,gyrA_D87Y
SRR7468952,none
SRR7468975,none
SRR7468987,none
SRR7469027,gyrA_S83F
SRR7469060,none
SRR7469067,none
SRR7469073,none
SRR7469084,none
SRR7469086,none
SRR7469101,none
SRR7469112,none
SRR7469114,none
SRR7469121,none
SRR7469122,none
SRR7469127,none
SRR7469158,none
SRR7469164,none
SRR7469195,none
SRR7469198,none
SRR7469199,none
SRR7469200,none
SRR7469202,none
SRR7469203,none
SRR7469206,none
SRR7471046,none
SRR7471053,none
SRR7471054,none
SRR7471058,none
SRR7471075,none
SRR7471079,none
SRR7471097,none
SRR7471102,none
SRR7471107,none
SRR7471111,none
SRR7471121,none
SRR7471130,none
SRR7471138,gyrA_S83Y
SRR7471148,none
SRR7471689,none
SRR7474357,none
SRR7474379,none
SRR7474638,qnrS1
SRR7474646,none
SRR7474649,none
SRR7474666,none
SRR7474865,none
SRR7474884,none
SRR7474888,none
SRR7474889,none
SRR7475304,none
SRR7475312,none
SRR7475313,none
SRR7475332,none
SRR7475334,none
SRR7475338,gyrA_D87Y
SRR7475353,none
SRR7475354,none
SRR7475408,none
SRR7475412,gyrA_D87Y
SRR7475416,none
SRR7475424,qnrS1
SRR7475427,none
SRR7475462,none
SRR7475466,none
SRR7475479,none
SRR7475480,none
SRR7475487,none
SRR7475494,none
SRR7480126,none
SRR7480129,none
SRR7480134,none
SRR7480140,none
SRR7480207,none
SRR7480272,none
SRR7480331,none
SRR7480346,none
SRR7480350,none
SRR7480356,gyrA_D87N
SRR7480364,none
SRR7480375,none
SRR7480383,qnrS1
SRR7480385,none
SRR7480391,none
SRR7480395,none
SRR7480396,qnrB19
SRR7480398,none
SRR7480400,none
SRR7480402,none
SRR7480406,none
SRR7480407,none
SRR7480413,none
SRR7480414,none
SRR7480423,none
SRR7480431,none
SRR7480440,none
SRR7480598,none
SRR7480600,none
SRR7480604,none
SRR7480605,none
SRR7480606,none
SRR7480614,none
SRR7480618,none
SRR7480619,gyrA_D87N
SRR7480625,none
SRR7480633,none
SRR7480636,gyrA_D87N
SRR7480645,none
SRR7495362,none
SRR7495445,none
SRR7495447,none
SRR7495452,none
SRR7495469,none
SRR7495472,none
SRR7495486,none
SRR7495490,qnrS1
SRR7495493,none
SRR7495497,none
SRR7495507,none
SRR7495508,none
SRR7495531,none
SRR7495536,none
SRR7495538,none
SRR7495540,none
SRR7495550,none
SRR7495560,gyrA_D87N
SRR7495586,none
SRR7495686,none
SRR7495688,none
SRR7495693,none
SRR7495695,none
SRR7495697,none
SRR7495707,gyrA_D87G
SRR7495720,none
SRR7495721,none
SRR7495736,none
SRR7495740,none
SRR7495756,none
SRR7495763,none
SRR7495773,none
SRR7499248,none
SRR7501041,none
SRR7501047,none
SRR7501125,none
SRR7501129,none
SRR7501174,none
SRR7501282,none
SRR7501319,none
SRR7501322,none
SRR7501331,none
SRR7501337,none
SRR7501355,none
SRR7501403,none
SRR7501412,none
SRR7501440,none
SRR7501643,none
SRR7501645,gyrA_D87G
SRR7501649,none
SRR7501674,none
SRR7501676,qnrS1
SRR7501681,none
SRR7501694,none
SRR7501708,none
SRR7501712,none
SRR7501745,none
SRR7502523,none
SRR7504337,none
SRR7504339,none
SRR7504343,none
SRR7504345,none
SRR7504350,none
SRR7504351,none
SRR7504358,none
SRR7506426,none
SRR7506431,none
SRR7506435,none
SRR7506736,none
SRR7506741,none
SRR7506787,none
SRR7506799,none
SRR7506875,none
SRR7506897,none
SRR7506908,none
SRR7506916,none
SRR7506918,qnrA1
SRR7506919,none
SRR7506936,none
SRR7506976,none
SRR7506978,none
SRR7506979,none
SRR7506986,none
SRR7506988,none
SRR7506993,none
SRR7506995,gyrA_D87Y
SRR7506998,none
SRR7507007,none
SRR7507009,none
SRR7511352,qnrB19
SRR7511720,none
SRR7511766,none
SRR7511835,gyrA_D87Y
SRR7511845,none
SRR7511855,none
SRR7511874,none
SRR7511896,none
SRR7511901,none
SRR7511904,none
SRR7511915,none
SRR7511920,none
SRR7511929,none
SRR7516250,none
SRR7516461,none
SRR7516475,none
SRR7516476,none
SRR7516485,none
SRR7516494,qnrS1
SRR7516497,none
SRR7516501,none
SRR7516518,none
SRR7516519,none
SRR7516520,none
SRR7516550,none
SRR7516551,none
SRR7516552,qnrS1
SRR7516570,none
SRR7516664,none
SRR7516699,qnrS1
SRR7516700,none
SRR7516708,none
SRR7516740,none
SRR7517671,none
SRR7521524,none
SRR7521532,none
SRR7521533,none
SRR7521596,none
SRR7522872,none
SRR7522886,none
SRR7522909,none
SRR7522912,none
SRR7522917,none
SRR7522920,none
SRR7522928,none
SRR7522931,none
SRR7522950,none
SRR7523042,none
SRR7523043,none
SRR7523048,none
SRR7523083,none
SRR7523123,qnrS1
SRR7523125,none
SRR7523132,none
SRR7523134,none
SRR7523162,none
SRR7523163,none
SRR7523172,none
SRR7523177,none
SRR7523192,none
SRR7523609,none
SRR7523614,none
SRR7523615,gyrA_D87Y
SRR7523625,none
SRR7523629,none
SRR7523636,none
SRR7523677,none
SRR7523680,none
SRR7523689,none
SRR7523711,none
SRR7523717,none
SRR7523736,none
SRR7523737,none
SRR7523745,none
SRR7523753,none
SRR7523774,none
SRR7523779,none
SRR7523789,none
SRR7523790,none
SRR7523803,none
SRR7523818,none
SRR7523826,none
SRR7523839,none
SRR7523841,none
SRR7523847,none
SRR7523864,none
SRR7523866,none
SRR7525559,none
SRR7527778,none
SRR7527791,none
SRR7527795,none
SRR7527800,none
SRR7527802,none
SRR7527808,none
SRR7527813,none
SRR7527820,none
SRR7527839,none
SRR7527842,none
SRR7527847,none
SRR7527854,none
SRR7527859,none
SRR7527875,none
SRR7527894,none
SRR7527932,none
SRR7527941,none
SRR7528049,none
SRR7528109,none
SRR7528116,none
SRR7528122,none
SRR7528142,none
SRR7528153,none
SRR7528155,none
SRR7528160,none
SRR7528171,none
SRR7528177,none
SRR7528184,none
SRR7528185,none
SRR7528189,none
SRR7528255,none
SRR7528269,none
SRR7528275,none
SRR7532758,none
SRR7532763,none
SRR7532786,none
SRR7533171,none
SRR7533172,none
SRR7533222,none
SRR7533235,none
SRR7533239,none
SRR7533275,none
SRR7533278,none
SRR7533279,none
SRR7533282,gyrA_D87Y
SRR7533286,none
SRR7533305,none
SRR7533311,none
SRR7533319,none
SRR7533320,none
SRR7533330,none
SRR7533339,none
SRR7533342,none
SRR7533343,gyrA_S83F
SRR7533348,none
SRR7533356,none
SRR7533365,none
SRR7533366,none
SRR7533367,none
SRR7533373,none
SRR7533375,none
SRR7533385,none
SRR7533391,none
SRR7533440,none
SRR7533443,none
SRR7533448,none
SRR7533513,none
SRR7533532,qnrB2
SRR7533533,none
SRR7533534,none
SRR7533536,none
SRR7533544,none
SRR7533547,none
SRR7533590,none
SRR7533592,none
SRR7537970,none
SRR7538380,none
SRR7538382,none
SRR7538445,none
SRR7538450,none
SRR7538463,none
SRR7538797,qnrS1
SRR7538798,none
SRR7538802,none
SRR7538810,none
SRR7538814,none
SRR7538821,none
SRR7538822,qnrA1
SRR7538823,none
SRR7538825,none
SRR7538829,none
SRR7538832,gyrA_S83F
SRR7538856,none
SRR7538858,none
SRR7538859,none
SRR7538862,none
SRR7538870,none
SRR7538872,none
SRR7538880,none
SRR7538888,none
SRR7538896,none
SRR7543363,none
SRR7543364,none
SRR7545279,none
SRR7550764,none
SRR7615129,none
SRR7615131,none
SRR7615150,none
SRR7615152,none
SRR7615160,none
SRR7621051,none
SRR7624144,none
SRR7631794,none
SRR7631795,none
SRR7631796,none
SRR7632594,none
SRR7635023,none
SRR7642602,none
SRR7642604,none
SRR7642659,none
SRR7650412,none
SRR7650417,none
SRR7653324,none
SRR7653351,none
SRR7657494,none
SRR7657550,none
SRR7658996,none
SRR7661352,none
SRR7664634,qnrB19
SRR7693531,none
SRR7693573,none
SRR7695357,none
SRR7695360,none
SRR7695397,none
SRR7707879,none
SRR7707884,none
SRR7707887,none
SRR7707889,none
SRR7707890,none
SRR7707897,none
SRR7707902,none
SRR7707905,none
SRR7721710,none
SRR7721716,none
SRR7724221,none
SRR7724381,none
SRR7724398,none
SRR7754582,none
SRR7754601,none
SRR7758381,none
SRR7770298,none
SRR7785134,none
SRR7785137,none
SRR7785405,none
SRR7788905,none
SRR7789435,none
SRR7789477,none
SRR7790298,none
SRR7810061,none
SRR7810077,none
SRR7810079,none
SRR7815473,none
SRR7823316,none
SRR7823325,none
SRR7823338,none
SRR7823360,none
SRR7826025,none
SRR7828229,none
SRR7828230,none
SRR7828239,none
SRR7828243,none
SRR7828247,gyrA_D87Y
SRR7828276,none
SRR7828282,none
SRR7828300,none
SRR7828303,none
SRR7828308,none
SRR7828319,none
SRR7828320,none
SRR7828324,none
SRR7828368,none
SRR7828370,gyrA_D87Y;qnrS1
SRR7828373,none
SRR7828398,none
SRR7828411,qnrA1
SRR7828414,none
SRR7828416,none
SRR7828417,none
SRR7828430,none
SRR7828433,none
SRR7828437,none
SRR7828448,none
SRR7828450,none
SRR7828457,none
SRR7828476,none
SRR7828482,none
SRR7828489,none
SRR7828493,none
SRR7828498,none
SRR7828499,none
SRR7828500,none
SRR7828504,none
SRR7828506,none
SRR7828507,none
SRR7828510,none
SRR7828519,none
SRR7828529,qnrB19
SRR7828534,none
SRR7828542,none
SRR7838547,none
SRR7841329,none
SRR7841337,none
SRR7841362,none
SRR7841365,none
SRR7841366,none
SRR7841373,none
SRR7841376,none
SRR7841379,none
SRR7841386,none
SRR7841391,none
SRR7841393,gyrA_D87N
SRR7841401,none
SRR7841407,none
SRR7841408,gyrA_D87Y
SRR7841468,none
SRR7841475,none
SRR7841478,none
SRR7841486,none
SRR7841487,none
SRR7841491,none
SRR7841493,none
SRR7841518,none
SRR7841521,none
SRR7841522,none
SRR7841527,none
SRR7841528,none
SRR7841534,none
SRR7841535,none
SRR7841547,none
SRR7841564,none
SRR7841570,none
SRR7841573,none
SRR7841577,none
SRR7841581,none
SRR7841585,none
SRR7841588,none
SRR7841602,gyrA_D87N
SRR7841607,none
SRR7841620,none
SRR7841625,none
SRR7841630,none
SRR7841647,none
SRR7842388,none
SRR7842425,none
SRR7842442,none
SRR7842448,none
SRR7842449,none
SRR7842450,none
SRR7842457,none
SRR7842459,none
SRR7842462,none
SRR7842466,none
SRR7842469,none
SRR7842485,none
SRR7842488,none
SRR7842516,none
SRR7842524,none
SRR7842528,none
SRR7842531,none
SRR7842538,none
SRR7842554,none
SRR7842556,none
SRR7842557,none
SRR7842566,none
SRR7842576,none
SRR7842587,none
SRR7842639,none
SRR7842643,none
SRR7842644,none
SRR7842658,none
SRR7842665,none
SRR7842670,none
SRR7842673,none
SRR7842677,none
SRR7842680,qnrS1
SRR7850417,none
SRR7850441,none
SRR7850457,none
SRR7850474,none
SRR7850480,gyrA_D87N
SRR7850502,none
SRR7850514,gyrA_D87N
SRR7850515,none
SRR7850521,none
SRR7850537,none
SRR7850549,none
SRR7850552,none
SRR7850560,none
SRR7850562,none
SRR7850576,none
SRR7850579,none
SRR7850590,none
SRR7850603,none
SRR7850606,none
SRR7850611,none
SRR7850618,none
SRR7850624,none
SRR7850627,none
SRR7850628,qnrA1
SRR7850632,none
SRR7850633,none
SRR7850648,none
SRR7850649,none
SRR7850657,none
SRR7850658,none
SRR7850663,none
SRR7850665,none
SRR7850667,none
SRR7850671,none
SRR7850672,none
SRR7850684,none
SRR7850686,none
SRR7850693,none
SRR7850697,none
SRR7850699,none
SRR7866785,none
SRR7866880,none
SRR7866884,none
SRR7866889,none
SRR7866893,none
SRR7866897,none
SRR7866898,none
SRR7866911,none
SRR7866913,none
SRR7866928,none
SRR7867009,none
SRR7867010,none
SRR7867013,none
SRR7867015,qnrB19
SRR7867016,none
SRR7867022,none
SRR7867028,none
SRR7867041,none
SRR7867043,none
SRR7867047,none
SRR7867048,none
SRR7867055,none
SRR7867112,none
