experiment_accession,run_accession,accession,sample_accession,secondary_sample_accession,instrument_platform,instrument_model,library_name,library_layout,nominal_length,library_strategy,library_source,library_selection,read_count,base_count,center_name,fastq_bytes,cell_line,cell_type,collected_by,collection_date,country,description,environmental_sample,first_public,germline,identified_by,isolation_source,location,serotype,serovar,sex,submitted_sex,sub_species,tissue_type,tax_id,scientific_name,sample_alias,center_name_1,sampling_campaign,sampling_site,sampling_platform,protocol_label,project_name,host,host_tax_id,host_status,host_sex,submitted_host_sex,host_body_site,host_gravidity,investigation_type,experimental_factor,sample_collection,sequencing_method,sample_title,sample_material,taxonomic_identity_marker,completeness_score,contamination_score,binning_software,lat,lon,sample_capture_status,collection_date_submitted,submission_tool
SRX8999393,SRR12508916,SAMN15868174,SAMN15868174,SRS7252051,ILLUMINA,NextSeq 500,ARLG-4182,PAIRED,,WGS,GENOMIC,RANDOM,2653590.0,598876433.0,SUB7980761,197936119;199429658,,,MDRO network,2017-01-01,USA: Midwest,NextSeq 500 sequencing; Enterobacter cloacae,False,2020-08-25,False,,urine,,,,,,,,550,Enterobacter cloacae,ARLG-4182,SUB7980761,,,,,,Homo sapiens,9606.0,,,,,,,,,,ARLG-4182,,,,,,,,,2017,
SRX9291448,SRR12823810,SAMN10086738,SAMN10086738,SRS7518193,ILLUMINA,Illumina MiSeq,Nextera XT library SEQ000060518,PAIRED,500.0,WGS,GENOMIC,RANDOM,1292547.0,598882712.0,,230382298;267078824,,,"Aga Khan University, Karachi",2015-01-01,Pakistan,Illumina MiSeq paired end sequencing; Whole genome Illumina MiSeq sequence of Enterobacter cloacae,False,2020-10-20,False,,blood,,,,,,,,550,Enterobacter cloacae,CFSAN059636,,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by CFSAN on 2020-10-15; Enterobacter cloacae,,,,,,,,,2015,
SRX6455241,SRR9696959,SAMN12289316,SAMN12289316,SRS5108098,ILLUMINA,Illumina HiSeq 2000,,PAIRED,,WGS,GENOMIC,RANDOM,1984200.0,599021785.0,,123568050;125308323,,,Concord Repatriation Hospital Sydney Australia,2012-08-08,Australia: Sydney,Illumina HiSeq 2000 sequencing,False,2019-07-18,False,,Shower 2,,,,,,,,550,Enterobacter cloacae,MMMOSAM:ad497099-d7fa-44a5-bb50-d3bd63c73767,,,,,,,,,,,,,,,,,,Illumina short read sequencing for investigation of an IMP-4 carbapenemase outbreak,,,,,,,,,2012-08-08,
SRX14184310,SRR18031884,SAMN25989187,SAMN25989187,SRS12025853,ILLUMINA,Illumina HiSeq 4000,,PAIRED,,WGS,GENOMIC,unspecified,1985304.0,599140363.0,,169758867;184206829,,,ModMedMicOxford,2016-01-01,United Kingdom: Manchester,Illumina HiSeq 4000 sequencing,False,2022-02-23,False,,Patient or hospital wastewater site,,,,,,,,550,Enterobacter cloacae,MMMOSAM:8b304b88-1b80-4a30-811f-5152c0f3c5e2,,,,,,,wastewater,,,,,,,,,,,Sequencing of isolates from wastewater sites and patients in 2016-2017,,,,,,,,,2016,
SRX13480799,SRR17303803,SAMN24020449,SAMN24020449,SRS11377042,ILLUMINA,Illumina HiSeq 2500,50670,PAIRED,,WGS,GENOMIC,RANDOM,2996886.0,599377200.0,SUB10689301,182286998;187235521,,,,2014-08-27,United Kingdom,Illumina HiSeq 2500 sequencing; Whole Genome Sequencing of pathogenic bacterial for AMR surveillance,False,2022-02-09,False,,,,,,,,,,550,Enterobacter cloacae,50670,SUB10689301,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|hassan.hartman@orcid on 2022-02-09; Enterobacter cloacae,,,,,,,,,2014-08-27,
SRX14184169,SRR18031431,SAMN25989290,SAMN25989290,SRS12023883,ILLUMINA,Illumina HiSeq 4000,,PAIRED,,WGS,GENOMIC,unspecified,1999841.0,599592200.0,,116958818;119982138,,,ModMedMicOxford,2016-01-01,United Kingdom: Manchester,Illumina HiSeq 4000 sequencing,False,2022-02-23,False,,Patient or hospital wastewater site,,,,,,,,550,Enterobacter cloacae,MMMOSAM:79d7f5d0-1c55-43ee-96ed-4111cf983bf6,,,,,,,wastewater,,,,,,,,,,,Sequencing of isolates from wastewater sites and patients in 2016-2017,,,,,,,,,2016,
SRX8926046,SRR12430294,SAMN15680786,SAMN15680786,SRS7182279,ILLUMINA,NextSeq 500,ECC409,PAIRED,,WGS,GENOMIC,RANDOM,2034666.0,599756871.0,SUB7904641,162308956;163108307,,,,2018-03-01,Guadeloupe,NextSeq 500 sequencing; WGS sequence of Enterobacter hormaechei,False,2020-10-17,False,,stool,,,,,,xiangfangensis,,1296536,Enterobacter hormaechei subsp. xiangfangensis,Enterobacter hormaechei subsp. xiangfangensis ECC409,SUB7904641,,,,,,Pig,9823.0,,,,,,,,,,This sample has been submitted by pda|potm on 2020-08-12; Enterobacter hormaechei subsp. xiangfangensis,,,,,,,,,2018-03,
SRX732979,SRR1612626,SAMN03103728,SAMN03103728,SRS721737,ILLUMINA,Illumina HiSeq 2000,C00016819,PAIRED,,WGS,GENOMIC,RANDOM,1986130.0,599811260.0,University of Oxford,182277189;194756519,,,Patan Hospital,2012-11-23,Nepal: Kathmandu,Illumina HiSeq 2000 sequencing; Whole genome sequencing of Enterobacter cloacae: Sample Enterobacter cloacae isolate 1A,False,2015-06-05,False,,blood,27.7 N 85.3333 E,,,,,,,550,Enterobacter cloacae,Enterobacter cloacae isolate 1A,University of Oxford,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|annasheppard on 2015-06-02; Enterobacter cloacae,,,,,,27.7,85.3333,,2012-11-23,
SRX6455260,SRR9696940,SAMN12289338,SAMN12289338,SRS5108117,ILLUMINA,Illumina HiSeq 2000,,PAIRED,,WGS,GENOMIC,RANDOM,1987835.0,600152593.0,,121080849;120351287,,,Concord Repatriation Hospital Sydney Australia,2012-08-07,Australia: Sydney,Illumina HiSeq 2000 sequencing,False,2019-07-18,False,,Shower 4,,,,,,,,550,Enterobacter cloacae,MMMOSAM:7e3d881b-cb07-48c1-ac9f-8a5cac50fef5,,,,,,,,,,,,,,,,,,Illumina short read sequencing for investigation of an IMP-4 carbapenemase outbreak,,,,,,,,,2012-08-07,
ERX451951,ERR486119,SAMEA2273141,SAMEA2273141,ERS380536,ILLUMINA,Illumina HiSeq 2000,9158190,PAIRED,250.0,WGS,GENOMIC,RANDOM,3001506.0,600301200.0,Wellcome Sanger Institute,260795073;260358534,,,,2002-01-01,United Kingdom,Illumina HiSeq 2000 paired end sequencing,False,2014-04-22,False,,blood,,,,,,,,158836,Enterobacter hormaechei,MDR0028-sc-1791674,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,invasive disease,,,,,,,,,12045_4#20,,,,,,,,,2002,
SRX8999700,SRR12508608,SAMN15868378,SAMN15868378,SRS7252358,ILLUMINA,NextSeq 500,ARLG-4299,PAIRED,,WGS,GENOMIC,RANDOM,2087525.0,600433259.0,SUB7980761,184705716;186445757,,,MDRO network,2017-01-01,USA: West,NextSeq 500 sequencing; Enterobacter cloacae,False,2020-08-25,False,,other,,,,,,,,550,Enterobacter cloacae,ARLG-4299,SUB7980761,,,,,,Homo sapiens,9606.0,,,,,,,,,,ARLG-4299,,,,,,,,,2017,
SRX13041049,SRR16847993,SAMN22968150,SAMN22968150,SRS10978386,ILLUMINA,Illumina HiSeq 2500,VI243,PAIRED,,WGS,GENOMIC,RANDOM,1240996.0,600617877.0,SUB10628447,122293578;116799155,,,University of Birmingham,2019-09-23,United Kingdom:Birmingham,Illumina HiSeq 2500 sequencing; Whole genome sequencing enhances existing pathogen and AMR surveillance schemes within a Neonatal unit,False,2021-11-09,False,,Faeces or rectal swab,52.488667 N 1.9312329 W,,,,,,,550,Enterobacter cloacae,VI243,SUB10628447,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|dunnsj on 2021-11-09; Enterobacter cloacae,,,,,,52.488667,-1.9312329,,2019-09-23,
DRX241994,DRR252237,SAMD00254104,SAMD00254104,DRS173678,ILLUMINA,Illumina MiSeq,Ryuichiro Abe,PAIRED,300.0,WGS,GENOMIC,RANDOM,1196533.0,600659566.0,OSAKA_RIMD,205753658;235164982,,,,2018-11-12,Japan:Osaka,Illumina MiSeq paired end sequencing; Illumina MiSeq paired end sequencing of SAMD00254104,False,2021-03-19,False,,,,,,,,,,550,Enterobacter cloacae,SAMD00254104,OSAKA_RIMD,,,,,Molecular epidemiology of carbapenem-resistant Enterobacteriaceae,Homo sapiens,9606.0,,,,,,,,,,whole genome sequence of B9,,,,,,,,,2018-11-12,
SRX8999860,SRR12509123,SAMN15868711,SAMN15868711,SRS7252518,ILLUMINA,Illumina MiSeq,ARLG-3481,PAIRED,,WGS,GENOMIC,RANDOM,1250030.0,600720524.0,SUB7980761,201413986;195993269,,,MDRO network,2016-01-01,USA: South,Illumina MiSeq sequencing; Enterobacter cloacae,False,2020-08-25,False,,Non-wound abdominal,,,,,,,,550,Enterobacter cloacae,ARLG-3481,SUB7980761,,,,,,Homo sapiens,9606.0,,,,,,,,,,ARLG-3481,,,,,,,,,2016,
SRX8999867,SRR12509116,SAMN15868717,SAMN15868717,SRS7252524,ILLUMINA,Illumina MiSeq,ARLG-3494,PAIRED,,WGS,GENOMIC,RANDOM,1269219.0,601048028.0,SUB7980761,191269936;191389770,,,MDRO network,2017-01-01,USA: South,Illumina MiSeq sequencing; Enterobacter cloacae,False,2020-08-25,False,,Non-wound abdominal,,,,,,,,550,Enterobacter cloacae,ARLG-3494,SUB7980761,,,,,,Homo sapiens,9606.0,,,,,,,,,,ARLG-3494,,,,,,,,,2017,
SRX7078386,SRR10377155,SAMN13166981,SAMN13166981,SRS5594188,ILLUMINA,Illumina MiSeq,1702676,PAIRED,,WGS,GENOMIC,RANDOM,1298751.0,601064806.0,SUB6435078,206326513;231686999,,,EIP,2016-01-01,USA,Illumina MiSeq sequencing; Sequencing of DHQP1702676,False,2019-11-02,False,,urine,,,,,,,,550,Enterobacter cloacae,DHQP1702676,SUB6435078,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|kqj9 on 2019-11-02; Enterobacter cloacae,,,,,,,,,2016,
SRX2922158,SRR5687393,SAMN05960961,SAMN05960961,SRS2288017,ILLUMINA,NextSeq 550,HB-Z-2347,PAIRED,,WGS,GENOMIC,RANDOM,2003809.0,601116424.0,,190123689;194886359,,,Stephen Obaro,2015-06-11,Nigeria,NextSeq 550 sequencing,False,2017-06-22,False,,blood,,,,,,cloacae,,336306,Enterobacter cloacae subsp. cloacae,GCID_KLEB_00097,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Sample of Klebsiella pneumoniae: HB_Z_2347,,,,,,,,,11-Jun-2015,
SRX2902021,SRR5666591,SAMN07212890,SAMN07212890,SRS2268805,ILLUMINA,Illumina MiSeq,MUGSI_470,PAIRED,,WGS,GENOMIC,RANDOM,1348780.0,601427523.0,,232496688;253347899,,,CDC,2014-10-24,USA,Illumina MiSeq sequencing; MUGSI_470,False,2017-06-13,False,,urine,,,,,,,,550,Enterobacter cloacae,DHQP1501327,,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|kqj9 on 2017-11-08; Enterobacter cloacae,,,,,,,,,24-Oct-2014,
SRX8999707,SRR12509276,SAMN15868384,SAMN15868384,SRS7252365,ILLUMINA,NextSeq 500,ARLG-4310,PAIRED,,WGS,GENOMIC,RANDOM,2124018.0,601575603.0,SUB7980761,189546845;190097723,,,MDRO network,2017-01-01,USA: South,NextSeq 500 sequencing; Enterobacter cloacae,False,2020-08-25,False,,respiratory,,,,,,,,550,Enterobacter cloacae,ARLG-4310,SUB7980761,,,,,,Homo sapiens,9606.0,,,,,,,,,,ARLG-4310,,,,,,,,,2017,
SRX14184962,SRR18032416,SAMN25988610,SAMN25988610,SRS12026298,ILLUMINA,Illumina HiSeq 4000,,PAIRED,,WGS,GENOMIC,unspecified,2007398.0,601720614.0,,116176463;119718921,,,ModMedMicOxford,2016-01-01,United Kingdom: Manchester,Illumina HiSeq 4000 sequencing,False,2022-02-23,False,,Patient or hospital wastewater site,,,,,,,,550,Enterobacter cloacae,MMMOSAM:e10ce5ff-cfd0-4758-9114-a283d602d714,,,,,,,patient,,,,,,,,,,,Sequencing of isolates from wastewater sites and patients in 2016-2017,,,,,,,,,2016,
SRX8039953,SRR11462493,SAMN14516732,SAMN14516732,SRS6411867,ILLUMINA,NextSeq 550,L_RPB-18-0460-1,PAIRED,,WGS,GENOMIC,RANDOM,2300352.0,601818539.0,SUB7212069,176726923;181804786,,,DZIF_study_center: RPB-18-0460-1,2018-01-01,Germany: Berlin,NextSeq 550 sequencing; WGS of RPB-18-0460-1,False,2020-04-14,False,,rectal swab,52.52 N 13.4 E,,,,,,,2723526,Enterobacter sp. RPB-18-0460-1,Sample_RPB-18-0460-1,SUB7212069,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|swapnil.doijad on 2020-04-14; Enterobacter sp. RPB-18-0460-1,,,,,,52.52,13.4,,2018,
SRX14184488,SRR18031706,SAMN25988851,SAMN25988851,SRS12025619,ILLUMINA,Illumina HiSeq 4000,,PAIRED,,WGS,GENOMIC,unspecified,2009490.0,602431878.0,,102128465;102258251,,,ModMedMicOxford,2016-01-01,United Kingdom: Manchester,Illumina HiSeq 4000 sequencing,False,2022-02-23,False,,Patient or hospital wastewater site,,,,,,,,550,Enterobacter cloacae,MMMOSAM:bc1e4be6-316f-41b9-9888-1974347d1445,,,,,,,wastewater,,,,,,,,,,,Sequencing of isolates from wastewater sites and patients in 2016-2017,,,,,,,,,2016,
SRX7078358,SRR10377183,SAMN13166858,SAMN13166858,SRS5594160,ILLUMINA,Illumina MiSeq,1603700,PAIRED,,WGS,GENOMIC,RANDOM,1290108.0,602678520.0,SUB6435078,200714430;219678879,,,EIP,2016-01-01,USA,Illumina MiSeq sequencing; Sequencing of DHQP1603700,False,2019-11-02,False,,urine,,,,,,,,550,Enterobacter cloacae,DHQP1603700,SUB6435078,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|kqj9 on 2019-11-02; Enterobacter cloacae,,,,,,,,,2016,
SRX14183645,SRR18030910,SAMN25988712,SAMN25988712,SRS12025661,ILLUMINA,Illumina HiSeq 4000,,PAIRED,,WGS,GENOMIC,unspecified,2010854.0,602831026.0,,103470706;105383930,,,ModMedMicOxford,2016-01-01,United Kingdom: Manchester,Illumina HiSeq 4000 sequencing,False,2022-02-23,False,,Patient or hospital wastewater site,,,,,,,,550,Enterobacter cloacae,MMMOSAM:d1d15cf3-9dc5-473c-acbc-dc8c1a3bbf6e,,,,,,,wastewater,,,,,,,,,,,Sequencing of isolates from wastewater sites and patients in 2016-2017,,,,,,,,,2016,
ERX1686566,ERR1616177,SAMEA4427144,SAMEA4427144,ERS1338593,ILLUMINA,Illumina MiSeq,unspecified,PAIRED,75.0,WGS,GENOMIC,unspecified,1307730.0,602976216.0,Amphia Hospital,216997580;265257780,,,,,Netherlands,Illumina MiSeq paired end sequencing; EXP-2-1-2016-09-08_12-16-20,False,2016-10-13,False,,,,,,,,,,1902717,Enterobacter cloacae complex sp. SCK33-13-2,SCK33-13-2,Amphia Hospital,,,,,,Homo sapiens,9606.0,,,,,,,,,,SCK33-13-2,,,,,,,,,not available,
SRX9709012,SRR13279238,SAMN17125948,SAMN17125948,SRS7903868,ILLUMINA,Illumina HiSeq 2500,SCHI0016.S.76,PAIRED,,WGS,GENOMIC,RANDOM,2331605.0,603307525.0,SUB8763436,168661460;170471549,,,Derek Sarovich,2017-11-22,Australia,Illumina HiSeq 2500 sequencing; Third-generation cephalosporin resistant Enterobacteriaceae,False,2021-01-04,False,,clinical,,,,,,,,550,Enterobacter cloacae,SCHI0016.S.76,SUB8763436,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|dereksarovich@gmail.com on 2021-01-04; Enterobacter cloacae,,,,,,,,,2017-11-22,
ERX3716395,ERR3712948,SAMEA6368555,SAMEA6368555,ERS4134658,ILLUMINA,Illumina HiSeq 2500,unspecified,PAIRED,125.0,WGS,GENOMIC,unspecified,2515620.0,603792517.0,RIVM,213302919;225290157,,,,,Netherlands,Illumina HiSeq 2500 paired end sequencing,False,2020-01-09,False,,,,,,,,,,550,Enterobacter cloacae,RIVM_C015913,RIVM,,,,,,,,,,,,,,,,,RIVM_C015913,,,,,,,,,,
ERX3715868,ERR3712421,SAMEA6368028,SAMEA6368028,ERS4134131,ILLUMINA,Illumina HiSeq 2500,unspecified,PAIRED,125.0,WGS,GENOMIC,unspecified,2493743.0,603952192.0,RIVM,200376300;215891466,,,,,Netherlands,Illumina HiSeq 2500 paired end sequencing,False,2020-01-09,False,,,,,,,,,,550,Enterobacter cloacae,RIVM_C010068,RIVM,,,,,,,,,,,,,,,,,RIVM_C010068,,,,,,,,,,
SRX8999898,SRR12509085,SAMN15868459,SAMN15868459,SRS7252555,ILLUMINA,NextSeq 500,ARLG-4386,PAIRED,,WGS,GENOMIC,RANDOM,2187274.0,603994359.0,SUB7980761,185773475;188083859,,,MDRO network,2017-01-01,USA: Northeast,NextSeq 500 sequencing; Enterobacter cloacae,False,2020-08-25,False,,urine,,,,,,,,550,Enterobacter cloacae,ARLG-4386,SUB7980761,,,,,,Homo sapiens,9606.0,,,,,,,,,,ARLG-4386,,,,,,,,,2017,
SRX14185032,SRR18032346,SAMN25988476,SAMN25988476,SRS12025706,ILLUMINA,Illumina HiSeq 4000,,PAIRED,,WGS,GENOMIC,unspecified,2002190.0,604318399.0,,137618746;138676525,,,ModMedMicOxford,2016-01-01,United Kingdom: Manchester,Illumina HiSeq 4000 sequencing,False,2022-02-23,False,,Patient or hospital wastewater site,,,,,,,,550,Enterobacter cloacae,MMMOSAM:f5008282-9566-4422-aa01-1e61614bf5b7,,,,,,,wastewater,,,,,,,,,,,Sequencing of isolates from wastewater sites and patients in 2016-2017,,,,,,,,,2016,
SRX12485395,SRR16200932,SAMN22045159,SAMN22045159,SRS10448944,ILLUMINA,Illumina MiSeq,2021GO-0119,PAIRED,,WGS,GENOMIC,RANDOM,1250035.0,604638441.0,SUB10466580,193213307;235512701,,,MDH Labs Administration,2021-01-01,USA,Illumina MiSeq sequencing; HAI organism WGS 2021,False,2021-10-05,False,,Urine specimen obtained by clean catch procedure,,,,,,,,550,Enterobacter cloacae,2021GO-0119,SUB10466580,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|mdh_coresequencing on 2021-10-05; Enterobacter cloacae,,,,,,,,,2021,
SRX14184865,SRR18031921,SAMN25989452,SAMN25989452,SRS12025811,ILLUMINA,Illumina HiSeq 4000,,PAIRED,,WGS,GENOMIC,unspecified,2018042.0,605054639.0,,117445043;121805272,,,ModMedMicOxford,2016-01-01,United Kingdom: Manchester,Illumina HiSeq 4000 sequencing,False,2022-02-23,False,,Patient or hospital wastewater site,,,,,,,,550,Enterobacter cloacae,MMMOSAM:5e4383e3-e8d0-47d6-bb07-417e097b3bd1,,,,,,,wastewater,,,,,,,,,,,Sequencing of isolates from wastewater sites and patients in 2016-2017,,,,,,,,,2016,
SRX8926121,SRR12430220,SAMN15680800,SAMN15680800,SRS7182355,ILLUMINA,NextSeq 500,ECC452,PAIRED,,WGS,GENOMIC,RANDOM,2048909.0,605071975.0,SUB7904641,164221028;165081745,,,,2018-08-01,Guadeloupe,NextSeq 500 sequencing; WGS sequence of Enterobacter hormaechei,False,2020-10-17,False,,stool,16.203436 N 61.662743 W,,,,,steigerwaltii,,299766,Enterobacter hormaechei subsp. steigerwaltii,Enterobacter hormaechei subsp. steigerwaltii ECC452,SUB7904641,,,,,,Anolis marmoratus,41898.0,,,,,,,,,,This sample has been submitted by pda|potm on 2020-08-12; Enterobacter hormaechei subsp. steigerwaltii,,,,,,16.203436,-61.662743,,2018-08,
SRX8999446,SRR12508862,SAMN15868245,SAMN15868245,SRS7252104,ILLUMINA,NextSeq 500,ARLG-4231,PAIRED,,WGS,GENOMIC,RANDOM,2202875.0,605177516.0,SUB7980761,186577807;187863105,,,MDRO network,2016-01-01,USA: Northeast,NextSeq 500 sequencing; Enterobacter cloacae,False,2020-08-25,False,,urine,,,,,,,,550,Enterobacter cloacae,ARLG-4231,SUB7980761,,,,,,Homo sapiens,9606.0,,,,,,,,,,ARLG-4231,,,,,,,,,2016,
ERX3716008,ERR3712561,SAMEA6368168,SAMEA6368168,ERS4134271,ILLUMINA,Illumina HiSeq 2500,unspecified,PAIRED,125.0,WGS,GENOMIC,unspecified,2421267.0,605583813.0,RIVM,201586097;218163278,,,,,Netherlands,Illumina HiSeq 2500 paired end sequencing,False,2020-01-09,False,,,,,,,,,,550,Enterobacter cloacae,RIVM_C011134,RIVM,,,,,,,,,,,,,,,,,RIVM_C011134,,,,,,,,,,
SRX14184258,SRR18031342,SAMN25989137,SAMN25989137,SRS12023912,ILLUMINA,Illumina HiSeq 4000,,PAIRED,,WGS,GENOMIC,unspecified,2020333.0,605720627.0,,105860157;107882211,,,ModMedMicOxford,2016-01-01,United Kingdom: Manchester,Illumina HiSeq 4000 sequencing,False,2022-02-23,False,,Patient or hospital wastewater site,,,,,,,,550,Enterobacter cloacae,MMMOSAM:916e0e20-2aeb-4b26-9ae4-ea25c62680a6,,,,,,,wastewater,,,,,,,,,,,Sequencing of isolates from wastewater sites and patients in 2016-2017,,,,,,,,,2016,
ERX3716296,ERR3712849,SAMEA6368456,SAMEA6368456,ERS4134559,ILLUMINA,Illumina HiSeq 2500,unspecified,PAIRED,125.0,WGS,GENOMIC,unspecified,2523726.0,605904792.0,RIVM,219615005;237122994,,,,,Netherlands,Illumina HiSeq 2500 paired end sequencing,False,2020-01-09,False,,,,,,,,,,550,Enterobacter cloacae,RIVM_C015180,RIVM,,,,,,,,,,,,,,,,,RIVM_C015180,,,,,,,,,,
SRX8039835,SRR11462612,SAMN14516652,SAMN14516652,SRS6411749,ILLUMINA,NextSeq 550,L_RBF-18-0288-1,PAIRED,,WGS,GENOMIC,RANDOM,2090959.0,606158630.0,SUB7212069,202810821;203241475,,,DZIF_study_center: RBF-18-0288-1,2018-01-01,Germany: Freiburg,NextSeq 550 sequencing; WGS of RBF-18-0288-1,False,2020-04-14,False,,blood,47.99 N 7.84 E,,,,,,,2723446,Enterobacter sp. RBF-18-0288-1,Sample_RBF-18-0288-1,SUB7212069,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|swapnil.doijad on 2020-04-14; Enterobacter sp. RBF-18-0288-1,,,,,,47.99,7.84,,2018,
SRX14184129,SRR18031471,SAMN25989330,SAMN25989330,SRS12023845,ILLUMINA,Illumina HiSeq 4000,,PAIRED,,WGS,GENOMIC,unspecified,2022018.0,606171508.0,,115406634;117520228,,,ModMedMicOxford,2016-01-01,United Kingdom: Manchester,Illumina HiSeq 4000 sequencing,False,2022-02-23,False,,Patient or hospital wastewater site,,,,,,,,550,Enterobacter cloacae,MMMOSAM:72b7db2c-1acb-4da5-baff-eabbb7f8f308,,,,,,,patient,,,,,,,,,,,Sequencing of isolates from wastewater sites and patients in 2016-2017,,,,,,,,,2016,
SRX14184420,SRR18031774,SAMN25989013,SAMN25989013,SRS12023973,ILLUMINA,Illumina HiSeq 4000,,PAIRED,,WGS,GENOMIC,unspecified,2024962.0,606640200.0,,125212234;128819957,,,ModMedMicOxford,2016-01-01,United Kingdom: Manchester,Illumina HiSeq 4000 sequencing,False,2022-02-23,False,,Patient or hospital wastewater site,,,,,,,,550,Enterobacter cloacae,MMMOSAM:a44c9597-71af-4b79-93c8-8d9c67bc2989,,,,,,,wastewater,,,,,,,,,,,Sequencing of isolates from wastewater sites and patients in 2016-2017,,,,,,,,,2016,
SRX11991443,SRR15695690,SAMN20967036,SAMN20967036,SRS9998457,ILLUMINA,Illumina MiSeq,E302,PAIRED,,WGS,GENOMIC,size fractionation,1010384.0,608251168.0,SUB10257435,207624203;241466302,,,,,Singapore,Illumina MiSeq sequencing; Whole Genome Sequencing of Carbapenemase-producing Enterobacterales (CPE),False,2022-03-18,False,,,,,,,,,,550,Enterobacter cloacae,E302,SUB10257435,,,,,,,,,,,,,,,,,This sample has been submitted by pda|cpteamwgs@gmail.com on 2022-03-18; Enterobacter cloacae,,,,,,,,,not collected,
SRX2196448,SRR4302145,SAMN05770873,SAMN05770873,SRS1718112,ILLUMINA,Illumina MiSeq,ENT1958,PAIRED,,WGS,GENOMIC,RANDOM,1010384.0,608251168.0,,207573155;241441491,,,CaPES,2015-04-01,Singapore,Illumina MiSeq sequencing; WGS of Enterobacteriaceae,False,2017-01-03,False,,not collected,1.17 N 103.5 E,,,,,,,550,Enterobacter cloacae,ENT1958,,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|weixindec on 2017-01-02; Enterobacter cloacae,,,,,,1.17,103.5,,01-Apr-2015,
SRX8039937,SRR11462509,SAMN14516718,SAMN14516718,SRS6411852,ILLUMINA,NextSeq 550,L_RPB-17-0076-1,PAIRED,,WGS,GENOMIC,RANDOM,3129191.0,608539743.0,SUB7212069,185983259;175384136,,,DZIF_study_center: RPB-17-0076-1,2017-01-01,Germany: Berlin,NextSeq 550 sequencing; WGS of RPB-17-0076-1,False,2020-04-14,False,,rectal swab,52.52 N 13.4 E,,,,,,,2723512,Enterobacter sp. RPB-17-0076-1,Sample_RPB-17-0076-1,SUB7212069,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|swapnil.doijad on 2020-04-14; Enterobacter sp. RPB-17-0076-1,,,,,,52.52,13.4,,2017,
SRX8039902,SRR11462545,SAMN14516683,SAMN14516683,SRS6411816,ILLUMINA,NextSeq 550,L_RBK-17-0398-1,PAIRED,,WGS,GENOMIC,RANDOM,2205913.0,608948395.0,SUB7212069,176059069;179348986,,,DZIF_study_center: RBK-17-0398-1,2017-01-01,Germany: Cologne,NextSeq 550 sequencing; WGS of RBK-17-0398-1,False,2020-04-14,False,,blood,50.93 N 6.96 E,,,,,,,2723477,Enterobacter sp. RBK-17-0398-1,Sample_RBK-17-0398-1,SUB7212069,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|swapnil.doijad on 2020-04-14; Enterobacter sp. RBK-17-0398-1,,,,,,50.93,6.96,,2017,
SRX8542341,SRR12009597,SAMN15226425,SAMN15226425,SRS6837083,ILLUMINA,Illumina MiSeq,2019EP-00154,PAIRED,,WGS,GENOMIC,RANDOM,1271686.0,609040224.0,SUB7487007,221357014;252100467,,,,2018-01-01,USA,Illumina MiSeq sequencing; CDC HAI-Seq Gram-negative bacteria,False,2020-06-15,False,,wound,,,,,,,,550,Enterobacter cloacae,2019EP-00154,SUB7487007,,,,,,Homo sapiens,9606.0,,,,,,,,,,2019EP-00154,,,,,,,,,2018,
SRX14183964,SRR18031046,SAMN25989376,SAMN25989376,SRS12025475,ILLUMINA,Illumina HiSeq 4000,,PAIRED,,WGS,GENOMIC,unspecified,2031718.0,609109801.0,,124439507;127281876,,,ModMedMicOxford,2016-01-01,United Kingdom: Manchester,Illumina HiSeq 4000 sequencing,False,2022-02-23,False,,Patient or hospital wastewater site,,,,,,,,550,Enterobacter cloacae,MMMOSAM:69c62314-f938-415e-8370-39e44d867694,,,,,,,wastewater,,,,,,,,,,,Sequencing of isolates from wastewater sites and patients in 2016-2017,,,,,,,,,2016,
