Name,ST,url,MLST_Profile,organismName
SRR18144002,171,https://pubmlst.org/ecloacae/,49.21.19.44.45.12.32,Enterobacter hormaechei
SRR18144003,171,https://pubmlst.org/ecloacae/,49.21.19.44.45.12.32,Enterobacter hormaechei
SRR18150830,171,https://pubmlst.org/ecloacae/,49.21.19.44.45.12.32,Enterobacter hormaechei
SRR18150831,171,https://pubmlst.org/ecloacae/,49.21.19.44.45.12.32,Enterobacter hormaechei
SRR18150832,78,https://pubmlst.org/ecloacae/,8.9.6.9.9.6.8,Enterobacter hormaechei
SRR18170983,105,https://pubmlst.org/ecloacae/,74.20.20.65.45.4.6,Enterobacter hormaechei
SRR1817192,594,https://pubmlst.org/ecloacae/,179.4.15.6.37.50.4,Enterobacter hormaechei
SRR1817255,461,https://pubmlst.org/ecloacae/,9.4.14.6.37.4.9,Enterobacter hormaechei
SRR1817258,78,https://pubmlst.org/ecloacae/,8.9.6.9.9.6.8,Enterobacter hormaechei
SRR1817263,171,https://pubmlst.org/ecloacae/,49.21.19.44.45.12.32,Enterobacter hormaechei
SRR1817264,171,https://pubmlst.org/ecloacae/,49.21.19.44.45.12.32,Enterobacter hormaechei
SRR1817291,78,https://pubmlst.org/ecloacae/,8.9.6.9.9.6.8,Enterobacter hormaechei
SRR1817334,269,https://pubmlst.org/ecloacae/,95.56.112.111.104.4.63,Enterobacter hormaechei
SRR1817382,78,https://pubmlst.org/ecloacae/,8.9.6.9.9.6.8,Enterobacter hormaechei
SRR1817383,78,https://pubmlst.org/ecloacae/,8.9.6.9.9.6.8,Enterobacter hormaechei
SRR1817384,171,https://pubmlst.org/ecloacae/,49.21.19.44.45.12.32,Enterobacter hormaechei
SRR1817385,49,https://pubmlst.org/ecloacae/,4.4.4.40.38.4.23,Enterobacter hormaechei
SRR1817398,595,https://pubmlst.org/ecloacae/,80.55.92.72.169.12.26,Enterobacter roggenkampii
SRR1817399,141,https://pubmlst.org/ecloacae/,62.4.4.76.78.4.44,Enterobacter hormaechei
SRR1817400,252,https://pubmlst.org/ecloacae/,22.15.102.104.101.11.10,Enterobacter asburiae
SRR1817401,605,https://pubmlst.org/ecloacae/,209.27.219.127.202.12.20,Enterobacter roggenkampii
SRR1817402,461,https://pubmlst.org/ecloacae/,9.4.14.6.37.4.9,Enterobacter hormaechei
SRR1817403,110,https://pubmlst.org/ecloacae/,66.4.15.40.76.4.9,Enterobacter hormaechei
SRR1817404,269,https://pubmlst.org/ecloacae/,95.56.112.111.104.4.63,Enterobacter hormaechei
SRR1817408,190,https://pubmlst.org/ecloacae/,9.4.15.6.37.4.9,Enterobacter hormaechei
SRR1817409,601,https://pubmlst.org/ecloacae/,8.9.6.9.9.6.130,Enterobacter hormaechei
SRR1817412,190,https://pubmlst.org/ecloacae/,9.4.15.6.37.4.9,Enterobacter hormaechei
SRR1817415,461,https://pubmlst.org/ecloacae/,9.4.14.6.37.4.9,Enterobacter hormaechei
SRR1817568,99,https://pubmlst.org/ecloacae/,41.3.60.60.63.16.3,Enterobacter kobei
SRR1817584,231,https://pubmlst.org/ecloacae/,46.20.20.96.45.29.54,Enterobacter hormaechei
SRR1817597,171,https://pubmlst.org/ecloacae/,49.21.19.44.45.12.32,Enterobacter hormaechei
SRR1817637,523,https://pubmlst.org/ecloacae/,36.39.192.206.49.12.20,Enterobacter roggenkampii
SRR1817640,191,https://pubmlst.org/ecloacae/,3.24.3.35.3.16.51,Enterobacter kobei
SRR1817642,171,https://pubmlst.org/ecloacae/,49.21.19.44.45.12.32,Enterobacter hormaechei
SRR1817643,171,https://pubmlst.org/ecloacae/,49.21.19.44.45.12.32,Enterobacter hormaechei
SRR1817647,510,https://pubmlst.org/ecloacae/,4.4.4.209.171.4.115,Enterobacter hormaechei
SRR1817648,510,https://pubmlst.org/ecloacae/,4.4.4.209.171.4.115,Enterobacter hormaechei
SRR1817752,510,https://pubmlst.org/ecloacae/,4.4.4.209.171.4.115,Enterobacter hormaechei
SRR1817835,120,https://pubmlst.org/ecloacae/,46.20.20.44.45.29.6,Enterobacter hormaechei
SRR1817836,45,https://pubmlst.org/ecloacae/,4.4.14.6.39.4.6,Enterobacter hormaechei
SRR18178374,1bf20e570eeb49a6ee778d4d0c564cb42dc4118a,https://pubmlst.org/ecloacae/,348.144.96.c3b5f99f51162e53d7603451f7f24ec269e68e99.227.93.93,Enterobacter roggenkampii
SRR18178375,204,https://pubmlst.org/ecloacae/,4.4.4.6.95.4.6,Enterobacter hormaechei
SRR18178376,141,https://pubmlst.org/ecloacae/,62.4.4.76.78.4.44,Enterobacter hormaechei
SRR18178380,108,https://pubmlst.org/ecloacae/,68.8.75.63.65.34.35,Enterobacter hormaechei
SRR18178381,567,https://pubmlst.org/ecloacae/,9.4.4.120.11.4.6,Enterobacter hormaechei
SRR1818034,606,https://pubmlst.org/ecloacae/,37.27.49.57.200.21.20,Enterobacter roggenkampii
SRR1818046,182,https://pubmlst.org/ecloacae/,49.20.19.44.90.24.32,Enterobacter hormaechei
SRR1818047,171,https://pubmlst.org/ecloacae/,49.21.19.44.45.12.32,Enterobacter hormaechei
SRR1818048,231,https://pubmlst.org/ecloacae/,46.20.20.96.45.29.54,Enterobacter hormaechei
SRR1818049,600,https://pubmlst.org/ecloacae/,49.20.19.44.45.4.131,Enterobacter hormaechei
SRR1818050,597,https://pubmlst.org/ecloacae/,74.20.20.178.151.4.32,Enterobacter hormaechei
SRR1818051,605,https://pubmlst.org/ecloacae/,209.27.219.127.202.12.20,Enterobacter roggenkampii
SRR1818063,602,https://pubmlst.org/ecloacae/,59.9.73.75.35.6.6,Enterobacter hormaechei
SRR1818064,110,https://pubmlst.org/ecloacae/,66.4.15.40.76.4.9,Enterobacter hormaechei
SRR1818065,200,https://pubmlst.org/ecloacae/,74.20.20.65.45.4.32,Enterobacter hormaechei
SRR1818071,608,https://pubmlst.org/ecloacae/,211.48.61.186.198.77.1,Enterobacter cloacae
SRR1818074,171,https://pubmlst.org/ecloacae/,49.21.19.44.45.12.32,Enterobacter hormaechei
SRR1818076,56,https://pubmlst.org/ecloacae/,42.3.52.37.23.16.3,Enterobacter kobei
SRR1818077,182,https://pubmlst.org/ecloacae/,49.20.19.44.90.24.32,Enterobacter hormaechei
SRR1818078,597,https://pubmlst.org/ecloacae/,74.20.20.178.151.4.32,Enterobacter hormaechei
SRR1818079,466,https://pubmlst.org/ecloacae/,120.25.127.90.49.12.20,Enterobacter roggenkampii
SRR18183466,171,https://pubmlst.org/ecloacae/,49.21.19.44.45.12.32,Enterobacter hormaechei
SRR1820162,596,https://pubmlst.org/ecloacae/,127.25.220.239.49.12.20,Enterobacter roggenkampii
SRR1820163,171,https://pubmlst.org/ecloacae/,49.21.19.44.45.12.32,Enterobacter hormaechei
SRR1820164,171,https://pubmlst.org/ecloacae/,49.21.19.44.45.12.32,Enterobacter hormaechei
SRR1820165,171,https://pubmlst.org/ecloacae/,49.21.19.44.45.12.32,Enterobacter hormaechei
SRR1820166,171,https://pubmlst.org/ecloacae/,49.21.19.44.45.12.32,Enterobacter hormaechei
SRR1820167,171,https://pubmlst.org/ecloacae/,49.21.19.44.45.12.32,Enterobacter hormaechei
SRR1820168,127,https://pubmlst.org/ecloacae/,46.20.74.44.45.24.6,Enterobacter hormaechei
SRR1820171,604,https://pubmlst.org/ecloacae/,210.4.4.238.201.4.39,Enterobacter hormaechei
SRR1820173,182,https://pubmlst.org/ecloacae/,49.20.19.44.90.24.32,Enterobacter hormaechei
SRR1820177,171,https://pubmlst.org/ecloacae/,49.21.19.44.45.12.32,Enterobacter hormaechei
SRR1820179,182,https://pubmlst.org/ecloacae/,49.20.19.44.90.24.32,Enterobacter hormaechei
SRR1820181,171,https://pubmlst.org/ecloacae/,49.21.19.44.45.12.32,Enterobacter hormaechei
SRR1820182,134,https://pubmlst.org/ecloacae/,4.4.13.4.39.4.25,Enterobacter hormaechei
SRR1820697,171,https://pubmlst.org/ecloacae/,49.21.19.44.45.12.32,Enterobacter hormaechei
SRR1820698,133,https://pubmlst.org/ecloacae/,11.4.4.13.39.4.9,Enterobacter hormaechei
SRR1820702,171,https://pubmlst.org/ecloacae/,49.21.19.44.45.12.32,Enterobacter hormaechei
SRR1820706,459,https://pubmlst.org/ecloacae/,46.20.148.44.107.28.6,Enterobacter hormaechei
SRR1820707,171,https://pubmlst.org/ecloacae/,49.21.19.44.45.12.32,Enterobacter hormaechei
SRR1820708,127,https://pubmlst.org/ecloacae/,46.20.74.44.45.24.6,Enterobacter hormaechei
SRR1820711,171,https://pubmlst.org/ecloacae/,49.21.19.44.45.12.32,Enterobacter hormaechei
SRR1820712,113,https://pubmlst.org/ecloacae/,4.22.68.69.37.4.24,Enterobacter hormaechei
SRR1820737,603,https://pubmlst.org/ecloacae/,4.4.4.6.203.4.132,Enterobacter hormaechei
SRR18207491,425,https://pubmlst.org/ecloacae/,59.40.82.163.70.6.6,Enterobacter hormaechei
SRR18207492,425,https://pubmlst.org/ecloacae/,59.40.82.163.70.6.6,Enterobacter hormaechei
SRR18207493,171,https://pubmlst.org/ecloacae/,49.21.19.44.45.12.32,Enterobacter hormaechei
SRR18207494,171,https://pubmlst.org/ecloacae/,49.21.19.44.45.12.32,Enterobacter hormaechei
SRR18207495,171,https://pubmlst.org/ecloacae/,49.21.19.44.45.12.32,Enterobacter hormaechei
SRR18207497,171,https://pubmlst.org/ecloacae/,49.21.19.44.45.12.32,Enterobacter hormaechei
SRR18207498,270,https://pubmlst.org/ecloacae/,49.69.19.45.64.4.32,Enterobacter hormaechei
SRR18207499,78,https://pubmlst.org/ecloacae/,8.9.6.9.9.6.8,Enterobacter hormaechei
SRR18207500,544,https://pubmlst.org/ecloacae/,10.21.9.44.45.4.33,Enterobacter hormaechei
SRR18207501,488,https://pubmlst.org/ecloacae/,4.22.13.42.39.4.6,Enterobacter hormaechei
SRR18207502,45,https://pubmlst.org/ecloacae/,4.4.14.6.39.4.6,Enterobacter hormaechei
SRR18207503,171,https://pubmlst.org/ecloacae/,49.21.19.44.45.12.32,Enterobacter hormaechei
SRR18207504,93,https://pubmlst.org/ecloacae/,9.4.14.61.37.4.9,Enterobacter hormaechei
SRR18213622,f7c1a4a780ed0c0202f0bb411a3a2cfe17391fcb,https://pubmlst.org/ecloacae/,12b00682665b6db9c38c67de8c7cd1174d1f1540.f9a2f32f5ce89d43e246f2fee7c0947e98b166d7.d59d2ce04affef17f8e6ec93884c44b1ce799f45.6eeb8da65fd4eff5939cfdac4e34c28cc19083b2.d07ea22ee10c47e50cd6a92c960a582c9b957c77.164.9e196eb8cb7c13b0dc2574c54d29c2b06c8f4a09,Enterobacter roggenkampii
SRR18213624,275,https://pubmlst.org/ecloacae/,97.71.109.113.105.22.64,Enterobacter cloacae
SRR18213625,456,https://pubmlst.org/ecloacae/,149.44.61.180.152.1.1,Enterobacter cloacae
SRR18241990,133,https://pubmlst.org/ecloacae/,11.4.4.13.39.4.9,Enterobacter hormaechei
SRR18286012,231,https://pubmlst.org/ecloacae/,46.20.20.96.45.29.54,Enterobacter hormaechei
SRR18289735,114,https://pubmlst.org/ecloacae/,53.35.20.44.45.4.6,Enterobacter hormaechei
SRR18292463,a908e205d57c2bb2d266aff439194f895770ae84,https://pubmlst.org/ecloacae/,36.25.37.140.434.12.193,Enterobacter roggenkampii
SRR18339293,116,https://pubmlst.org/ecloacae/,9.4.14.6.11.4.6,Enterobacter hormaechei
SRR18369937,a04dddd74028c20b42bfaba9d4a1bb89f4bc1a08,https://pubmlst.org/ecloacae/,255.166.280.313.255.4868b0f7686ec214c1c2d2163512080a293c3c0c.166,Enterobacter asburiae
SRR18369945,919,https://pubmlst.org/ecloacae/,274.15.294.97.268.10.15,Enterobacter asburiae
SRR18369957,99,https://pubmlst.org/ecloacae/,41.3.60.60.63.16.3,Enterobacter kobei
SRR18369974,32,https://pubmlst.org/ecloacae/,3.24.3.35.3.16.17,Enterobacter kobei
SRR18369994,910,https://pubmlst.org/ecloacae/,43.3.66.314.3.16.168,Enterobacter kobei
SRR18370002,24cb096a840a6eca73f80111e69c1207ac5ddad1,https://pubmlst.org/ecloacae/,3.3ebdd9906cb53ddd491364c907d32e084c4bf436.164.37.3.16.3,Enterobacter kobei
SRR18370004,526,https://pubmlst.org/ecloacae/,37.27.35.126.49.12.26,Enterobacter roggenkampii
SRR18370016,910,https://pubmlst.org/ecloacae/,43.3.66.314.3.16.168,Enterobacter kobei
SRR18370035,122,https://pubmlst.org/ecloacae/,63.3.51.35.77.27.3,Enterobacter kobei
SRR18370036,122,https://pubmlst.org/ecloacae/,63.3.51.35.77.27.3,Enterobacter kobei
SRR18370037,520,https://pubmlst.org/ecloacae/,41.3.191.207.3.16.114,Enterobacter kobei
SRR18370054,32,https://pubmlst.org/ecloacae/,3.24.3.35.3.16.17,Enterobacter kobei
SRR18370071,277,https://pubmlst.org/ecloacae/,28.14.27.97.20.10.15,Enterobacter asburiae
SRR18370074,43,https://pubmlst.org/ecloacae/,39.27.50.48.49.12.26,Enterobacter roggenkampii
SRR18370075,43,https://pubmlst.org/ecloacae/,39.27.50.48.49.12.26,Enterobacter roggenkampii
SRR18370077,43,https://pubmlst.org/ecloacae/,39.27.50.48.49.12.26,Enterobacter roggenkampii
SRR18370078,43,https://pubmlst.org/ecloacae/,39.27.50.48.49.12.26,Enterobacter roggenkampii
SRR18370079,43,https://pubmlst.org/ecloacae/,39.27.50.48.49.12.26,Enterobacter roggenkampii
SRR18370080,131,https://pubmlst.org/ecloacae/,72.42.67.67.71.12.26,Enterobacter roggenkampii
SRR18370081,252,https://pubmlst.org/ecloacae/,22.15.102.104.101.11.10,Enterobacter asburiae
SRR18370084,29,https://pubmlst.org/ecloacae/,28.14.27.55.20.10.15,Enterobacter asburiae
SRR18370092,a04dddd74028c20b42bfaba9d4a1bb89f4bc1a08,https://pubmlst.org/ecloacae/,255.166.280.313.255.4868b0f7686ec214c1c2d2163512080a293c3c0c.166,Enterobacter asburiae
SRR18370098,606,https://pubmlst.org/ecloacae/,37.27.49.57.200.21.20,Enterobacter roggenkampii
SRR18370102,99,https://pubmlst.org/ecloacae/,41.3.60.60.63.16.3,Enterobacter kobei
SRR18370103,99,https://pubmlst.org/ecloacae/,41.3.60.60.63.16.3,Enterobacter kobei
SRR18370108,910,https://pubmlst.org/ecloacae/,43.3.66.314.3.16.168,Enterobacter kobei
SRR18370111,910,https://pubmlst.org/ecloacae/,43.3.66.314.3.16.168,Enterobacter kobei
SRR18370112,910,https://pubmlst.org/ecloacae/,43.3.66.314.3.16.168,Enterobacter kobei
SRR18370113,910,https://pubmlst.org/ecloacae/,43.3.66.314.3.16.168,Enterobacter kobei
SRR18370121,606,https://pubmlst.org/ecloacae/,37.27.49.57.200.21.20,Enterobacter roggenkampii
SRR18370127,252,https://pubmlst.org/ecloacae/,22.15.102.104.101.11.10,Enterobacter asburiae
SRR18370133,910,https://pubmlst.org/ecloacae/,43.3.66.314.3.16.168,Enterobacter kobei
SRR18370134,910,https://pubmlst.org/ecloacae/,43.3.66.314.3.16.168,Enterobacter kobei
SRR18370143,165,https://pubmlst.org/ecloacae/,65.25.78.90.49.12.20,Enterobacter roggenkampii
SRR18370150,99,https://pubmlst.org/ecloacae/,41.3.60.60.63.16.3,Enterobacter kobei
SRR18370151,43,https://pubmlst.org/ecloacae/,39.27.50.48.49.12.26,Enterobacter roggenkampii
SRR18370152,277,https://pubmlst.org/ecloacae/,28.14.27.97.20.10.15,Enterobacter asburiae
SRR18370161,43,https://pubmlst.org/ecloacae/,39.27.50.48.49.12.26,Enterobacter roggenkampii
SRR18370169,28,https://pubmlst.org/ecloacae/,27.14.26.54.26.10.16,Enterobacter asburiae
SRR18370182,277,https://pubmlst.org/ecloacae/,28.14.27.97.20.10.15,Enterobacter asburiae
SRR18370187,277,https://pubmlst.org/ecloacae/,28.14.27.97.20.10.15,Enterobacter asburiae
SRR18370188,252,https://pubmlst.org/ecloacae/,22.15.102.104.101.11.10,Enterobacter asburiae
SRR18370196,a04dddd74028c20b42bfaba9d4a1bb89f4bc1a08,https://pubmlst.org/ecloacae/,255.166.280.313.255.4868b0f7686ec214c1c2d2163512080a293c3c0c.166,Enterobacter asburiae
SRR18370198,23,https://pubmlst.org/ecloacae/,22.15.39.17.47.11.10,Enterobacter asburiae
SRR18370199,910,https://pubmlst.org/ecloacae/,43.3.66.314.3.16.168,Enterobacter kobei
SRR18370205,910,https://pubmlst.org/ecloacae/,43.3.66.314.3.16.168,Enterobacter kobei
SRR18370210,910,https://pubmlst.org/ecloacae/,43.3.66.314.3.16.168,Enterobacter kobei
SRR18370219,606,https://pubmlst.org/ecloacae/,37.27.49.57.200.21.20,Enterobacter roggenkampii
SRR18370221,122,https://pubmlst.org/ecloacae/,63.3.51.35.77.27.3,Enterobacter kobei
SRR18370229,914,https://pubmlst.org/ecloacae/,272.3.291.36.3.16.175,Enterobacter kobei
SRR18370234,484,https://pubmlst.org/ecloacae/,26.14.143.191.61.11.89,Enterobacter asburiae
SRR18460524,104,https://pubmlst.org/ecloacae/,59.40.76.9.70.6.6,Enterobacter hormaechei
SRR18465529,528,https://pubmlst.org/ecloacae/,95.56.112.116.104.4.63,Enterobacter hormaechei
SRR18476742,93,https://pubmlst.org/ecloacae/,9.4.14.61.37.4.9,Enterobacter hormaechei
SRR18476743,523,https://pubmlst.org/ecloacae/,36.39.192.206.49.12.20,Enterobacter roggenkampii
SRR18476744,32,https://pubmlst.org/ecloacae/,3.24.3.35.3.16.17,Enterobacter kobei
SRR18495313,88,https://pubmlst.org/ecloacae/,4.4.4.62.59.4.6,Enterobacter hormaechei
SRR18508037,067b133e049f4b295c810bc2ed9510b25bfe311d,https://pubmlst.org/ecloacae/,1.1.0211aad8ccc693aa1c9ed5511f7466fb5ce98e15.d8ae5eb4249c811c02439129f30c45a0f33ccaf6.73.22.1,Enterobacter cloacae
SRR2032852,133,https://pubmlst.org/ecloacae/,11.4.4.13.39.4.9,Enterobacter hormaechei
SRR2032853,686,https://pubmlst.org/ecloacae/,68.8.75.261.65.34.35,Enterobacter hormaechei
SRR2032854,687,https://pubmlst.org/ecloacae/,4.4.4.262.221.4.23,Enterobacter hormaechei
SRR2032855,685,https://pubmlst.org/ecloacae/,223.15.235.259.219.11.137,Enterobacter asburiae
SRR2032856,688,https://pubmlst.org/ecloacae/,196.4.4.263.92.4.138,Enterobacter hormaechei
SRR2032858,270,https://pubmlst.org/ecloacae/,49.69.19.45.64.4.32,Enterobacter hormaechei
SRR2032859,252,https://pubmlst.org/ecloacae/,22.15.102.104.101.11.10,Enterobacter asburiae
SRR2032860,689,https://pubmlst.org/ecloacae/,36.138.67.256.216.12.20,Enterobacter roggenkampii
SRR2032861,690,https://pubmlst.org/ecloacae/,192.44.236.264.222.22.1,Enterobacter cloacae
SRR2032862,691,https://pubmlst.org/ecloacae/,41.24.164.35.3.16.3,Enterobacter kobei
SRR2032864,32,https://pubmlst.org/ecloacae/,3.24.3.35.3.16.17,Enterobacter kobei
SRR2032865,746,https://pubmlst.org/ecloacae/,195.77.237.265.223.14.139,Enterobacter roggenkampii
SRR2032866,191,https://pubmlst.org/ecloacae/,3.24.3.35.3.16.51,Enterobacter kobei
SRR2033760,78,https://pubmlst.org/ecloacae/,8.9.6.9.9.6.8,Enterobacter hormaechei
SRR2033761,e2d966a5dd5019cf0a7354acfd39bb5f4ebea409,https://pubmlst.org/ecloacae/,8.9.6.95440cfd21c1f2f182ffe4b2ab2ce4b1a7f2e7de.9.6.8,Enterobacter hormaechei
SRR2033762,f4cea0af1e038efa0e388e55616d4f1c06a09dd6,https://pubmlst.org/ecloacae/,49.21.19.44.45.12.ffa56eb28846ee11c2d41c05ace80a1a172f962f,Enterobacter hormaechei
SRR2033763,171,https://pubmlst.org/ecloacae/,49.21.19.44.45.12.32,Enterobacter hormaechei
SRR2033764,171,https://pubmlst.org/ecloacae/,49.21.19.44.45.12.32,Enterobacter hormaechei
SRR2033765,78,https://pubmlst.org/ecloacae/,8.9.6.9.9.6.8,Enterobacter hormaechei
SRR2033766,78,https://pubmlst.org/ecloacae/,8.9.6.9.9.6.8,Enterobacter hormaechei
SRR2033767,767,https://pubmlst.org/ecloacae/,197.25.269.300.100.21.163,Enterobacter roggenkampii
SRR2033768,768,https://pubmlst.org/ecloacae/,53.20.270.178.151.4.32,Enterobacter hormaechei
SRR2033769,78,https://pubmlst.org/ecloacae/,8.9.6.9.9.6.8,Enterobacter hormaechei
SRR2033771,190,https://pubmlst.org/ecloacae/,9.4.15.6.37.4.9,Enterobacter hormaechei
SRR2033772,190,https://pubmlst.org/ecloacae/,9.4.15.6.37.4.9,Enterobacter hormaechei
SRR2033773,252,https://pubmlst.org/ecloacae/,22.15.102.104.101.11.10,Enterobacter asburiae
SRR2033774,536,https://pubmlst.org/ecloacae/,6.4.4.6.37.4.6,Enterobacter hormaechei
SRR2033775,769,https://pubmlst.org/ecloacae/,11.4.4.169.203.4.25,Enterobacter hormaechei
SRR2033776,596,https://pubmlst.org/ecloacae/,127.25.220.239.49.12.20,Enterobacter roggenkampii
SRR2033777,769,https://pubmlst.org/ecloacae/,11.4.4.169.203.4.25,Enterobacter hormaechei
SRR2033778,133,https://pubmlst.org/ecloacae/,11.4.4.13.39.4.9,Enterobacter hormaechei
SRR2033779,190,https://pubmlst.org/ecloacae/,9.4.15.6.37.4.9,Enterobacter hormaechei
SRR2033780,78,https://pubmlst.org/ecloacae/,8.9.6.9.9.6.8,Enterobacter hormaechei
SRR2033782,162,https://pubmlst.org/ecloacae/,79.15.39.15.86.11.46,Enterobacter asburiae
SRR2046817,c7f63d5c54026133c213982fcc40b6b3f1fa5d9f,https://pubmlst.org/ecloacae/,457.2.45.560.51.2.14,Enterobacter ludwigii
SRR2051524,692,https://pubmlst.org/ecloacae/,13.2.103.2.2.2.14,Enterobacter ludwigii
SRR2051525,693,https://pubmlst.org/ecloacae/,51.4.14.39.11.4.39,Enterobacter hormaechei
SRR2051526,46,https://pubmlst.org/ecloacae/,4.4.4.13.39.4.6,Enterobacter hormaechei
SRR2051528,3,https://pubmlst.org/ecloacae/,3.3.3.3.3.3.3,Enterobacter kobei
SRR2051529,697,https://pubmlst.org/ecloacae/,51.4.14.4.225.30.25,Enterobacter hormaechei
SRR2051530,421,https://pubmlst.org/ecloacae/,4.4.15.42.39.4.9,Enterobacter hormaechei
SRR2051531,461,https://pubmlst.org/ecloacae/,9.4.14.6.37.4.9,Enterobacter hormaechei
SRR2051532,190,https://pubmlst.org/ecloacae/,9.4.15.6.37.4.9,Enterobacter hormaechei
SRR2051533,596,https://pubmlst.org/ecloacae/,127.25.220.239.49.12.20,Enterobacter roggenkampii
SRR2051534,699,https://pubmlst.org/ecloacae/,116.4.15.40.4.4.6,Enterobacter hormaechei
SRR2051535,698,https://pubmlst.org/ecloacae/,2.141.239.133.2.2.14,Enterobacter ludwigii
SRR2051536,45,https://pubmlst.org/ecloacae/,4.4.14.6.39.4.6,Enterobacter hormaechei
SRR2051537,32,https://pubmlst.org/ecloacae/,3.24.3.35.3.16.17,Enterobacter kobei
SRR2051538,88,https://pubmlst.org/ecloacae/,4.4.4.62.59.4.6,Enterobacter hormaechei
SRR2051540,204,https://pubmlst.org/ecloacae/,4.4.4.6.95.4.6,Enterobacter hormaechei
SRR2051541,700,https://pubmlst.org/ecloacae/,150.92.240.269.154.22.99,Enterobacter cloacae
SRR2051543,190,https://pubmlst.org/ecloacae/,9.4.15.6.37.4.9,Enterobacter hormaechei
SRR2051544,234,https://pubmlst.org/ecloacae/,4.4.4.6.39.4.6,Enterobacter hormaechei
SRR2051545,702,https://pubmlst.org/ecloacae/,36.25.49.30.49.21.143,Enterobacter roggenkampii
SRR2051547,694,https://pubmlst.org/ecloacae/,3.139.66.266.3.16.17,Enterobacter kobei
SRR2051549,608,https://pubmlst.org/ecloacae/,211.48.61.186.198.77.1,Enterobacter cloacae
SRR2051550,114,https://pubmlst.org/ecloacae/,53.35.20.44.45.4.6,Enterobacter hormaechei
SRR2051551,114,https://pubmlst.org/ecloacae/,53.35.20.44.45.4.6,Enterobacter hormaechei
SRR2051552,703,https://pubmlst.org/ecloacae/,194.25.241.72.169.12.26,Enterobacter roggenkampii
SRR2051553,24,https://pubmlst.org/ecloacae/,23.15.23.16.28.11.11,Enterobacter asburiae
SRR2051554,704,https://pubmlst.org/ecloacae/,2.2.239.270.51.2.14,Enterobacter ludwigii
SRR2051555,705,https://pubmlst.org/ecloacae/,4.4.4.40.37.4.25,Enterobacter hormaechei
SRR2051556,152,https://pubmlst.org/ecloacae/,76.40.82.9.67.6.6,Enterobacter hormaechei
SRR2051557,662,https://pubmlst.org/ecloacae/,4.4.4.6.240.4.25,Enterobacter hormaechei
SRR2051558,32,https://pubmlst.org/ecloacae/,3.24.3.35.3.16.17,Enterobacter kobei
SRR2051559,706,https://pubmlst.org/ecloacae/,4.4.4.39.41.92.25,Enterobacter hormaechei
SRR2051560,125,https://pubmlst.org/ecloacae/,63.3.66.68.3.16.3,Enterobacter kobei
SRR2051561,517,https://pubmlst.org/ecloacae/,66.4.4.40.39.30.9,Enterobacter hormaechei
SRR2051562,252,https://pubmlst.org/ecloacae/,22.15.102.104.101.11.10,Enterobacter asburiae
SRR2051564,708,https://pubmlst.org/ecloacae/,3.3.3.35.3.3.3,Enterobacter kobei
SRR2051565,685,https://pubmlst.org/ecloacae/,223.15.235.259.219.11.137,Enterobacter asburiae
SRR2051567,696,https://pubmlst.org/ecloacae/,225.140.93.268.224.109.141,Enterobacter hormaechei
SRR2051568,190,https://pubmlst.org/ecloacae/,9.4.15.6.37.4.9,Enterobacter hormaechei
SRR2051569,190,https://pubmlst.org/ecloacae/,9.4.15.6.37.4.9,Enterobacter hormaechei
SRR2051570,190,https://pubmlst.org/ecloacae/,9.4.15.6.37.4.9,Enterobacter hormaechei
SRR2059986,141,https://pubmlst.org/ecloacae/,62.4.4.76.78.4.44,Enterobacter hormaechei
SRR2059987,141,https://pubmlst.org/ecloacae/,62.4.4.76.78.4.44,Enterobacter hormaechei
SRR2059996,24,https://pubmlst.org/ecloacae/,23.15.23.16.28.11.11,Enterobacter asburiae
SRR2062532,476,https://pubmlst.org/ecloacae/,86.25.96.161.141.69.93,Enterobacter roggenkampii
SRR2127534,45,https://pubmlst.org/ecloacae/,4.4.14.6.39.4.6,Enterobacter hormaechei
SRR2135248,678,https://pubmlst.org/ecloacae/,46.21.19.253.45.4.159,Enterobacter hormaechei
SRR2244235,252,https://pubmlst.org/ecloacae/,22.15.102.104.101.11.10,Enterobacter asburiae
SRR2244240,121,https://pubmlst.org/ecloacae/,10.21.9.44.45.4.32,Enterobacter hormaechei
SRR2244242,145,https://pubmlst.org/ecloacae/,59.40.82.9.67.6.6,Enterobacter hormaechei
SRR2244247,108,https://pubmlst.org/ecloacae/,68.8.75.63.65.34.35,Enterobacter hormaechei
SRR2244255,54,https://pubmlst.org/ecloacae/,41.3.54.37.3.15.17,Enterobacter kobei
SRR2244266,433,https://pubmlst.org/ecloacae/,36.39.71.67.49.12.37,Enterobacter roggenkampii
SRR2244270,252,https://pubmlst.org/ecloacae/,22.15.102.104.101.11.10,Enterobacter asburiae
SRR2244274,434,https://pubmlst.org/ecloacae/,3.104.3.35.3.16.17,Enterobacter kobei
SRR2244277,435,https://pubmlst.org/ecloacae/,23.15.23.16.148.11.11,Enterobacter asburiae
SRR2244278,436,https://pubmlst.org/ecloacae/,1.105.158.177.149.22.1,Enterobacter cloacae
SRR2449301,78,https://pubmlst.org/ecloacae/,8.9.6.9.9.6.8,Enterobacter hormaechei
SRR2544781,78,https://pubmlst.org/ecloacae/,8.9.6.9.9.6.8,Enterobacter hormaechei
