sample,xxxfasta,species,ori_species,taxid,fasta
ERR3145308,test_ass/ERR3145308.fasta,Campylobacter,campylobacter_jejuni,197,/well/aanensen/projects/amr-landscape/assemblies/campylobacter_jejuni/production/fasta_passed_qc/ERR3145308.fasta
SRR9917371,test_ass/SRR9917371.fasta,Campylobacter,campylobacter,194,/well/aanensen/projects/amr-landscape/assemblies/campylobacter/production/fasta_passed_qc/SRR9917371.fasta
SRR9923904,test_ass/SRR9923904.fasta,Campylobacter,campylobacter,194,/well/aanensen/projects/amr-landscape/assemblies/campylobacter/production/fasta_passed_qc/SRR9923904.fasta
SRR10424262,test_ass/SRR10424262.fasta,Campylobacter,campylobacter,194,/well/aanensen/projects/amr-landscape/assemblies/campylobacter/production/fasta_passed_qc/SRR10424262.fasta
SRR7348684,test_ass/SRR7348684.fasta,Campylobacter,campylobacter,194,/well/aanensen/projects/amr-landscape/assemblies/campylobacter/production/fasta_passed_qc/SRR7348684.fasta
SRR10537630,test_ass/SRR10537630.fasta,Campylobacter,campylobacter,194,/well/aanensen/projects/amr-landscape/assemblies/campylobacter/production/fasta_passed_qc/SRR10537630.fasta
SRR6663722,test_ass/SRR6663722.fasta,Campylobacter,campylobacter,194,/well/aanensen/projects/amr-landscape/assemblies/campylobacter/production/fasta_passed_qc/SRR6663722.fasta
SRR8867609,test_ass/SRR8867609.fasta,Campylobacter,campylobacter,194,/well/aanensen/projects/amr-landscape/assemblies/campylobacter/production/fasta_passed_qc/SRR8867609.fasta
SRR5178015,test_ass/SRR5178015.fasta,Campylobacter,campylobacter,194,/well/aanensen/projects/amr-landscape/assemblies/campylobacter/production/fasta_passed_qc/SRR5178015.fasta
SRR11855149,test_ass/SRR11855149.fasta,Campylobacter,campylobacter,194,/well/aanensen/projects/amr-landscape/assemblies/campylobacter/production/fasta_passed_qc/SRR11855149.fasta
SRR11008855,test_ass/SRR11008855.fasta,Campylobacter,campylobacter,194,/well/aanensen/projects/amr-landscape/assemblies/campylobacter/production/fasta_passed_qc/SRR11008855.fasta
SRR10026178,test_ass/SRR10026178.fasta,Campylobacter,campylobacter,194,/well/aanensen/projects/amr-landscape/assemblies/campylobacter/production/fasta_passed_qc/SRR10026178.fasta
SRR3319981,test_ass/SRR3319981.fasta,Campylobacter,campylobacter,194,/well/aanensen/projects/amr-landscape/assemblies/campylobacter/production/fasta_passed_qc/SRR3319981.fasta
SRR7406242,test_ass/SRR7406242.fasta,Campylobacter,campylobacter,194,/well/aanensen/projects/amr-landscape/assemblies/campylobacter/production/fasta_passed_qc/SRR7406242.fasta
SRR7619013,test_ass/SRR7619013.fasta,Campylobacter,campylobacter,194,/well/aanensen/projects/amr-landscape/assemblies/campylobacter/production/fasta_passed_qc/SRR7619013.fasta
SRR6313983,test_ass/SRR6313983.fasta,Campylobacter,campylobacter,194,/well/aanensen/projects/amr-landscape/assemblies/campylobacter/production/fasta_passed_qc/SRR6313983.fasta
SRR12764667,test_ass/SRR12764667.fasta,Campylobacter,campylobacter,194,/well/aanensen/projects/amr-landscape/assemblies/campylobacter/production/fasta_passed_qc/SRR12764667.fasta
SRR4031430,test_ass/SRR4031430.fasta,Campylobacter,campylobacter,194,/well/aanensen/projects/amr-landscape/assemblies/campylobacter/production/fasta_passed_qc/SRR4031430.fasta
SRR7876171,test_ass/SRR7876171.fasta,Campylobacter,campylobacter,194,/well/aanensen/projects/amr-landscape/assemblies/campylobacter/production/fasta_passed_qc/SRR7876171.fasta
SRR15539456,test_ass/SRR15539456.fasta,Campylobacter,campylobacter,194,/well/aanensen/projects/amr-landscape/assemblies/campylobacter/production/fasta_passed_qc/SRR15539456.fasta
SRR11101928,test_ass/SRR11101928.fasta,Campylobacter,campylobacter,194,/well/aanensen/projects/amr-landscape/assemblies/campylobacter/production/fasta_passed_qc/SRR11101928.fasta
SRR11100781,test_ass/SRR11100781.fasta,Campylobacter,campylobacter,194,/well/aanensen/projects/amr-landscape/assemblies/campylobacter/production/fasta_passed_qc/SRR11100781.fasta
SRR6160541,test_ass/SRR6160541.fasta,Campylobacter,campylobacter,194,/well/aanensen/projects/amr-landscape/assemblies/campylobacter/production/fasta_passed_qc/SRR6160541.fasta
SRR7084905,test_ass/SRR7084905.fasta,Campylobacter,campylobacter,194,/well/aanensen/projects/amr-landscape/assemblies/campylobacter/production/fasta_passed_qc/SRR7084905.fasta
SRR4046475,test_ass/SRR4046475.fasta,Campylobacter,campylobacter,194,/well/aanensen/projects/amr-landscape/assemblies/campylobacter/production/fasta_passed_qc/SRR4046475.fasta
SRR9139786,test_ass/SRR9139786.fasta,Campylobacter,campylobacter,194,/well/aanensen/projects/amr-landscape/assemblies/campylobacter/production/fasta_passed_qc/SRR9139786.fasta
SRR12514504,test_ass/SRR12514504.fasta,Escherichia,shigella,620,/well/aanensen/projects/amr-landscape/assemblies/shigella/production/fasta_passed_qc/SRR12514504.fasta
SRR9661196,test_ass/SRR9661196.fasta,Escherichia,shigella,620,/well/aanensen/projects/amr-landscape/assemblies/shigella/production/fasta_passed_qc/SRR9661196.fasta
SRR12804600,test_ass/SRR12804600.fasta,Escherichia,shigella,620,/well/aanensen/projects/amr-landscape/assemblies/shigella/production/fasta_passed_qc/SRR12804600.fasta
ERR3331093,test_ass/ERR3331093.fasta,Escherichia,shigella,620,/well/aanensen/projects/amr-landscape/assemblies/shigella/production/fasta_passed_qc/ERR3331093.fasta
SRR6297345,test_ass/SRR6297345.fasta,Escherichia,shigella,620,/well/aanensen/projects/amr-landscape/assemblies/shigella/production/fasta_passed_qc/SRR6297345.fasta
ERR5709036,test_ass/ERR5709036.fasta,Escherichia,shigella,620,/well/aanensen/projects/amr-landscape/assemblies/shigella/production/fasta_passed_qc/ERR5709036.fasta
SRR10132354,test_ass/SRR10132354.fasta,Escherichia,shigella,620,/well/aanensen/projects/amr-landscape/assemblies/shigella/production/fasta_passed_qc/SRR10132354.fasta
SRR17549365,test_ass/SRR17549365.fasta,Escherichia,shigella,620,/well/aanensen/projects/amr-landscape/assemblies/shigella/production/fasta_passed_qc/SRR17549365.fasta
SRR6766975,test_ass/SRR6766975.fasta,Escherichia,shigella,620,/well/aanensen/projects/amr-landscape/assemblies/shigella/production/fasta_passed_qc/SRR6766975.fasta
SRR6248933,test_ass/SRR6248933.fasta,Escherichia,shigella,620,/well/aanensen/projects/amr-landscape/assemblies/shigella/production/fasta_passed_qc/SRR6248933.fasta
SRR9257912,test_ass/SRR9257912.fasta,Escherichia,shigella,620,/well/aanensen/projects/amr-landscape/assemblies/shigella/production/fasta_passed_qc/SRR9257912.fasta
SRR5574019,test_ass/SRR5574019.fasta,Escherichia,shigella,620,/well/aanensen/projects/amr-landscape/assemblies/shigella/production/fasta_passed_qc/SRR5574019.fasta
SRR13349001,test_ass/SRR13349001.fasta,Escherichia,shigella,620,/well/aanensen/projects/amr-landscape/assemblies/shigella/production/fasta_passed_qc/SRR13349001.fasta
ERR1364148,test_ass/ERR1364148.fasta,Escherichia,shigella,620,/well/aanensen/projects/amr-landscape/assemblies/shigella/production/fasta_passed_qc/ERR1364148.fasta
SRR14551190,test_ass/SRR14551190.fasta,Escherichia,shigella,620,/well/aanensen/projects/amr-landscape/assemblies/shigella/production/fasta_passed_qc/SRR14551190.fasta
SRR10960520,test_ass/SRR10960520.fasta,Escherichia,shigella,620,/well/aanensen/projects/amr-landscape/assemblies/shigella/production/fasta_passed_qc/SRR10960520.fasta
SRR3530627,test_ass/SRR3530627.fasta,Escherichia,shigella,620,/well/aanensen/projects/amr-landscape/assemblies/shigella/production/fasta_passed_qc/SRR3530627.fasta
SRR11067550,test_ass/SRR11067550.fasta,Escherichia,shigella,620,/well/aanensen/projects/amr-landscape/assemblies/shigella/production/fasta_passed_qc/SRR11067550.fasta
ERR316315,test_ass/ERR316315.fasta,Escherichia,shigella,620,/well/aanensen/projects/amr-landscape/assemblies/shigella/production/fasta_passed_qc/ERR316315.fasta
SRR7866243,test_ass/SRR7866243.fasta,Escherichia,shigella,620,/well/aanensen/projects/amr-landscape/assemblies/shigella/production/fasta_passed_qc/SRR7866243.fasta
SRR7230240,test_ass/SRR7230240.fasta,Escherichia,shigella,620,/well/aanensen/projects/amr-landscape/assemblies/shigella/production/fasta_passed_qc/SRR7230240.fasta
SRR15419069,test_ass/SRR15419069.fasta,Escherichia,shigella,620,/well/aanensen/projects/amr-landscape/assemblies/shigella/production/fasta_passed_qc/SRR15419069.fasta
SRR12403560,test_ass/SRR12403560.fasta,Escherichia,shigella,620,/well/aanensen/projects/amr-landscape/assemblies/shigella/production/fasta_passed_qc/SRR12403560.fasta
SRR10506635,test_ass/SRR10506635.fasta,Escherichia,shigella,620,/well/aanensen/projects/amr-landscape/assemblies/shigella/production/fasta_passed_qc/SRR10506635.fasta
SRR10088449,test_ass/SRR10088449.fasta,Escherichia,shigella,620,/well/aanensen/projects/amr-landscape/assemblies/shigella/production/fasta_passed_qc/SRR10088449.fasta
ERR052383,test_ass/ERR052383.fasta,Streptococcus_pneumoniae,streptococcus_pneumoniae,1313,/well/aanensen/projects/amr-landscape/assemblies/streptococcus_pneumoniae/production/fasta_passed_qc/ERR052383.fasta
SRR8130709,test_ass/SRR8130709.fasta,Streptococcus_pneumoniae,streptococcus_pneumoniae,1313,/well/aanensen/projects/amr-landscape/assemblies/streptococcus_pneumoniae/production/fasta_passed_qc/SRR8130709.fasta
ERR057971,test_ass/ERR057971.fasta,Streptococcus_pneumoniae,streptococcus_pneumoniae,1313,/well/aanensen/projects/amr-landscape/assemblies/streptococcus_pneumoniae/production/fasta_passed_qc/ERR057971.fasta
SRR10593778,test_ass/SRR10593778.fasta,Streptococcus_pneumoniae,streptococcus_pneumoniae,1313,/well/aanensen/projects/amr-landscape/assemblies/streptococcus_pneumoniae/production/fasta_passed_qc/SRR10593778.fasta
SRR7183746,test_ass/SRR7183746.fasta,Streptococcus_pneumoniae,streptococcus_pneumoniae,1313,/well/aanensen/projects/amr-landscape/assemblies/streptococcus_pneumoniae/production/fasta_passed_qc/SRR7183746.fasta
SRR7189928,test_ass/SRR7189928.fasta,Streptococcus_pneumoniae,streptococcus_pneumoniae,1313,/well/aanensen/projects/amr-landscape/assemblies/streptococcus_pneumoniae/production/fasta_passed_qc/SRR7189928.fasta
ERR742364,test_ass/ERR742364.fasta,Streptococcus_pneumoniae,streptococcus_pneumoniae,1313,/well/aanensen/projects/amr-landscape/assemblies/streptococcus_pneumoniae/production/fasta_passed_qc/ERR742364.fasta
SRR6818041,test_ass/SRR6818041.fasta,Streptococcus_pneumoniae,streptococcus_pneumoniae,1313,/well/aanensen/projects/amr-landscape/assemblies/streptococcus_pneumoniae/production/fasta_passed_qc/SRR6818041.fasta
ERR876792,test_ass/ERR876792.fasta,Streptococcus_pneumoniae,streptococcus_pneumoniae,1313,/well/aanensen/projects/amr-landscape/assemblies/streptococcus_pneumoniae/production/fasta_passed_qc/ERR876792.fasta
SRR6293739,test_ass/SRR6293739.fasta,Streptococcus_pneumoniae,streptococcus_pneumoniae,1313,/well/aanensen/projects/amr-landscape/assemblies/streptococcus_pneumoniae/production/fasta_passed_qc/SRR6293739.fasta
SRR7183618,test_ass/SRR7183618.fasta,Streptococcus_pneumoniae,streptococcus_pneumoniae,1313,/well/aanensen/projects/amr-landscape/assemblies/streptococcus_pneumoniae/production/fasta_passed_qc/SRR7183618.fasta
SRR11141231,test_ass/SRR11141231.fasta,Streptococcus_pneumoniae,streptococcus_pneumoniae,1313,/well/aanensen/projects/amr-landscape/assemblies/streptococcus_pneumoniae/production/fasta_passed_qc/SRR11141231.fasta
SRR7904306,test_ass/SRR7904306.fasta,Streptococcus_pneumoniae,streptococcus_pneumoniae,1313,/well/aanensen/projects/amr-landscape/assemblies/streptococcus_pneumoniae/production/fasta_passed_qc/SRR7904306.fasta
SRR6293747,test_ass/SRR6293747.fasta,Streptococcus_pneumoniae,streptococcus_pneumoniae,1313,/well/aanensen/projects/amr-landscape/assemblies/streptococcus_pneumoniae/production/fasta_passed_qc/SRR6293747.fasta
SRR11152432,test_ass/SRR11152432.fasta,Streptococcus_pneumoniae,streptococcus_pneumoniae,1313,/well/aanensen/projects/amr-landscape/assemblies/streptococcus_pneumoniae/production/fasta_passed_qc/SRR11152432.fasta
SRR7183226,test_ass/SRR7183226.fasta,Streptococcus_pneumoniae,streptococcus_pneumoniae,1313,/well/aanensen/projects/amr-landscape/assemblies/streptococcus_pneumoniae/production/fasta_passed_qc/SRR7183226.fasta
SRR6818317,test_ass/SRR6818317.fasta,Streptococcus_pneumoniae,streptococcus_pneumoniae,1313,/well/aanensen/projects/amr-landscape/assemblies/streptococcus_pneumoniae/production/fasta_passed_qc/SRR6818317.fasta
SRR11153003,test_ass/SRR11153003.fasta,Streptococcus_pneumoniae,streptococcus_pneumoniae,1313,/well/aanensen/projects/amr-landscape/assemblies/streptococcus_pneumoniae/production/fasta_passed_qc/SRR11153003.fasta
ERR570458,test_ass/ERR570458.fasta,Streptococcus_pneumoniae,streptococcus_pneumoniae,1313,/well/aanensen/projects/amr-landscape/assemblies/streptococcus_pneumoniae/production/fasta_passed_qc/ERR570458.fasta
SRR10389216,test_ass/SRR10389216.fasta,Streptococcus_pneumoniae,streptococcus_pneumoniae,1313,/well/aanensen/projects/amr-landscape/assemblies/streptococcus_pneumoniae/production/fasta_passed_qc/SRR10389216.fasta
ERR057801,test_ass/ERR057801.fasta,Streptococcus_pneumoniae,streptococcus_pneumoniae,1313,/well/aanensen/projects/amr-landscape/assemblies/streptococcus_pneumoniae/production/fasta_passed_qc/ERR057801.fasta
ERR869856,test_ass/ERR869856.fasta,Streptococcus_pneumoniae,streptococcus_pneumoniae,1313,/well/aanensen/projects/amr-landscape/assemblies/streptococcus_pneumoniae/production/fasta_passed_qc/ERR869856.fasta
ERR773953,test_ass/ERR773953.fasta,Streptococcus_pneumoniae,streptococcus_pneumoniae,1313,/well/aanensen/projects/amr-landscape/assemblies/streptococcus_pneumoniae/production/fasta_passed_qc/ERR773953.fasta
ERR600237,test_ass/ERR600237.fasta,Streptococcus_pneumoniae,streptococcus_pneumoniae,1313,/well/aanensen/projects/amr-landscape/assemblies/streptococcus_pneumoniae/production/fasta_passed_qc/ERR600237.fasta
SRR10593321,test_ass/SRR10593321.fasta,Streptococcus_pneumoniae,streptococcus_pneumoniae,1313,/well/aanensen/projects/amr-landscape/assemblies/streptococcus_pneumoniae/production/fasta_passed_qc/SRR10593321.fasta
SRR11658089,test_ass/SRR11658089.fasta,Escherichia,escherichia_coli,562,/well/aanensen/projects/amr-landscape/assemblies/escherichia_coli/production/fasta_passed_qc/SRR11658089.fasta
SRR3474008,test_ass/SRR3474008.fasta,Escherichia,escherichia_coli,562,/well/aanensen/projects/amr-landscape/assemblies/escherichia_coli/production/fasta_passed_qc/SRR3474008.fasta
SRR13010557,test_ass/SRR13010557.fasta,Escherichia,escherichia_coli,562,/well/aanensen/projects/amr-landscape/assemblies/escherichia_coli/production/fasta_passed_qc/SRR13010557.fasta
ERR3712945,test_ass/ERR3712945.fasta,Escherichia,escherichia_coli,562,/well/aanensen/projects/amr-landscape/assemblies/escherichia_coli/production/fasta_passed_qc/ERR3712945.fasta
SRR12904582,test_ass/SRR12904582.fasta,Escherichia,escherichia_coli,562,/well/aanensen/projects/amr-landscape/assemblies/escherichia_coli/production/fasta_passed_qc/SRR12904582.fasta
SRR15571283,test_ass/SRR15571283.fasta,Escherichia,escherichia_coli,562,/well/aanensen/projects/amr-landscape/assemblies/escherichia_coli/production/fasta_passed_qc/SRR15571283.fasta
SRR9099166,test_ass/SRR9099166.fasta,Escherichia,escherichia_coli,562,/well/aanensen/projects/amr-landscape/assemblies/escherichia_coli/production/fasta_passed_qc/SRR9099166.fasta
SRR7009033,test_ass/SRR7009033.fasta,Escherichia,escherichia_coli,562,/well/aanensen/projects/amr-landscape/assemblies/escherichia_coli/production/fasta_passed_qc/SRR7009033.fasta
SRR8625692,test_ass/SRR8625692.fasta,Escherichia,escherichia_coli,562,/well/aanensen/projects/amr-landscape/assemblies/escherichia_coli/production/fasta_passed_qc/SRR8625692.fasta
ERR3209441,test_ass/ERR3209441.fasta,Escherichia,escherichia_coli,562,/well/aanensen/projects/amr-landscape/assemblies/escherichia_coli/production/fasta_passed_qc/ERR3209441.fasta
SRR10118817,test_ass/SRR10118817.fasta,Escherichia,escherichia_coli,562,/well/aanensen/projects/amr-landscape/assemblies/escherichia_coli/production/fasta_passed_qc/SRR10118817.fasta
SRR10278953,test_ass/SRR10278953.fasta,Escherichia,escherichia_coli,562,/well/aanensen/projects/amr-landscape/assemblies/escherichia_coli/production/fasta_passed_qc/SRR10278953.fasta
SRR15234226,test_ass/SRR15234226.fasta,Escherichia,escherichia_coli,562,/well/aanensen/projects/amr-landscape/assemblies/escherichia_coli/production/fasta_passed_qc/SRR15234226.fasta
SRR3465467,test_ass/SRR3465467.fasta,Escherichia,escherichia_coli,562,/well/aanensen/projects/amr-landscape/assemblies/escherichia_coli/production/fasta_passed_qc/SRR3465467.fasta
ERR5950779,test_ass/ERR5950779.fasta,Escherichia,escherichia_coli,562,/well/aanensen/projects/amr-landscape/assemblies/escherichia_coli/production/fasta_passed_qc/ERR5950779.fasta
SRR11833430,test_ass/SRR11833430.fasta,Escherichia,escherichia_coli,562,/well/aanensen/projects/amr-landscape/assemblies/escherichia_coli/production/fasta_passed_qc/SRR11833430.fasta
SRR9968301,test_ass/SRR9968301.fasta,Escherichia,escherichia_coli,562,/well/aanensen/projects/amr-landscape/assemblies/escherichia_coli/production/fasta_passed_qc/SRR9968301.fasta
SRR13227727,test_ass/SRR13227727.fasta,Escherichia,escherichia_coli,562,/well/aanensen/projects/amr-landscape/assemblies/escherichia_coli/production/fasta_passed_qc/SRR13227727.fasta
SRR15047356,test_ass/SRR15047356.fasta,Escherichia,escherichia_coli,562,/well/aanensen/projects/amr-landscape/assemblies/escherichia_coli/production/fasta_passed_qc/SRR15047356.fasta
SRR6724053,test_ass/SRR6724053.fasta,Escherichia,escherichia_coli,562,/well/aanensen/projects/amr-landscape/assemblies/escherichia_coli/production/fasta_passed_qc/SRR6724053.fasta
SRR8439540,test_ass/SRR8439540.fasta,Escherichia,escherichia_coli,562,/well/aanensen/projects/amr-landscape/assemblies/escherichia_coli/production/fasta_passed_qc/SRR8439540.fasta
SRR15102840,test_ass/SRR15102840.fasta,Escherichia,escherichia_coli,562,/well/aanensen/projects/amr-landscape/assemblies/escherichia_coli/production/fasta_passed_qc/SRR15102840.fasta
ERR1618318,test_ass/ERR1618318.fasta,Escherichia,escherichia_coli,562,/well/aanensen/projects/amr-landscape/assemblies/escherichia_coli/production/fasta_passed_qc/ERR1618318.fasta
SRR9984814,test_ass/SRR9984814.fasta,Escherichia,escherichia_coli,562,/well/aanensen/projects/amr-landscape/assemblies/escherichia_coli/production/fasta_passed_qc/SRR9984814.fasta
DRR103166,test_ass/DRR103166.fasta,Escherichia,escherichia_coli,562,/well/aanensen/projects/amr-landscape/assemblies/escherichia_coli/production/fasta_passed_qc/DRR103166.fasta
SRR4039818,test_ass/SRR4039818.fasta,Vibrio_cholerae,vibrio_cholerae,666,/well/aanensen/projects/amr-landscape/assemblies/vibrio_cholerae/production/fasta_passed_qc/SRR4039818.fasta
SRR5986117,test_ass/SRR5986117.fasta,Vibrio_cholerae,vibrio_cholerae,666,/well/aanensen/projects/amr-landscape/assemblies/vibrio_cholerae/production/fasta_passed_qc/SRR5986117.fasta
ERR3269050,test_ass/ERR3269050.fasta,Vibrio_cholerae,vibrio_cholerae,666,/well/aanensen/projects/amr-landscape/assemblies/vibrio_cholerae/production/fasta_passed_qc/ERR3269050.fasta
SRR14417410,test_ass/SRR14417410.fasta,Vibrio_cholerae,vibrio_cholerae,666,/well/aanensen/projects/amr-landscape/assemblies/vibrio_cholerae/production/fasta_passed_qc/SRR14417410.fasta
SRR8616827,test_ass/SRR8616827.fasta,Vibrio_cholerae,vibrio_cholerae,666,/well/aanensen/projects/amr-landscape/assemblies/vibrio_cholerae/production/fasta_passed_qc/SRR8616827.fasta
DRR213455,test_ass/DRR213455.fasta,Vibrio_cholerae,vibrio_cholerae,666,/well/aanensen/projects/amr-landscape/assemblies/vibrio_cholerae/production/fasta_passed_qc/DRR213455.fasta
SRR8364316,test_ass/SRR8364316.fasta,Vibrio_cholerae,vibrio_cholerae,666,/well/aanensen/projects/amr-landscape/assemblies/vibrio_cholerae/production/fasta_passed_qc/SRR8364316.fasta
SRR5986108,test_ass/SRR5986108.fasta,Vibrio_cholerae,vibrio_cholerae,666,/well/aanensen/projects/amr-landscape/assemblies/vibrio_cholerae/production/fasta_passed_qc/SRR5986108.fasta
DRR235808,test_ass/DRR235808.fasta,Vibrio_cholerae,vibrio_cholerae,666,/well/aanensen/projects/amr-landscape/assemblies/vibrio_cholerae/production/fasta_passed_qc/DRR235808.fasta
SRR8364309,test_ass/SRR8364309.fasta,Vibrio_cholerae,vibrio_cholerae,666,/well/aanensen/projects/amr-landscape/assemblies/vibrio_cholerae/production/fasta_passed_qc/SRR8364309.fasta
SRR5468074,test_ass/SRR5468074.fasta,Vibrio_cholerae,vibrio_cholerae,666,/well/aanensen/projects/amr-landscape/assemblies/vibrio_cholerae/production/fasta_passed_qc/SRR5468074.fasta
SRR5986086,test_ass/SRR5986086.fasta,Vibrio_cholerae,vibrio_cholerae,666,/well/aanensen/projects/amr-landscape/assemblies/vibrio_cholerae/production/fasta_passed_qc/SRR5986086.fasta
ERR3269048,test_ass/ERR3269048.fasta,Vibrio_cholerae,vibrio_cholerae,666,/well/aanensen/projects/amr-landscape/assemblies/vibrio_cholerae/production/fasta_passed_qc/ERR3269048.fasta
SRR8364337,test_ass/SRR8364337.fasta,Vibrio_cholerae,vibrio_cholerae,666,/well/aanensen/projects/amr-landscape/assemblies/vibrio_cholerae/production/fasta_passed_qc/SRR8364337.fasta
ERR3268999,test_ass/ERR3268999.fasta,Vibrio_cholerae,vibrio_cholerae,666,/well/aanensen/projects/amr-landscape/assemblies/vibrio_cholerae/production/fasta_passed_qc/ERR3268999.fasta
SRR5986128,test_ass/SRR5986128.fasta,Vibrio_cholerae,vibrio_cholerae,666,/well/aanensen/projects/amr-landscape/assemblies/vibrio_cholerae/production/fasta_passed_qc/SRR5986128.fasta
SRR15991828,test_ass/SRR15991828.fasta,Vibrio_cholerae,vibrio_cholerae,666,/well/aanensen/projects/amr-landscape/assemblies/vibrio_cholerae/production/fasta_passed_qc/SRR15991828.fasta
SRR3020550,test_ass/SRR3020550.fasta,Vibrio_cholerae,vibrio_cholerae,666,/well/aanensen/projects/amr-landscape/assemblies/vibrio_cholerae/production/fasta_passed_qc/SRR3020550.fasta
DRR235728,test_ass/DRR235728.fasta,Vibrio_cholerae,vibrio_cholerae,666,/well/aanensen/projects/amr-landscape/assemblies/vibrio_cholerae/production/fasta_passed_qc/DRR235728.fasta
ERR3269006,test_ass/ERR3269006.fasta,Vibrio_cholerae,vibrio_cholerae,666,/well/aanensen/projects/amr-landscape/assemblies/vibrio_cholerae/production/fasta_passed_qc/ERR3269006.fasta
SRR17413006,test_ass/SRR17413006.fasta,Vibrio_cholerae,vibrio_cholerae,666,/well/aanensen/projects/amr-landscape/assemblies/vibrio_cholerae/production/fasta_passed_qc/SRR17413006.fasta
SRR4433001,test_ass/SRR4433001.fasta,Vibrio_cholerae,vibrio_cholerae,666,/well/aanensen/projects/amr-landscape/assemblies/vibrio_cholerae/production/fasta_passed_qc/SRR4433001.fasta
SRR3109669,test_ass/SRR3109669.fasta,Vibrio_cholerae,vibrio_cholerae,666,/well/aanensen/projects/amr-landscape/assemblies/vibrio_cholerae/production/fasta_passed_qc/SRR3109669.fasta
SRR3020508,test_ass/SRR3020508.fasta,Vibrio_cholerae,vibrio_cholerae,666,/well/aanensen/projects/amr-landscape/assemblies/vibrio_cholerae/production/fasta_passed_qc/SRR3020508.fasta
SRR14297570,test_ass/SRR14297570.fasta,Vibrio_cholerae,vibrio_cholerae,666,/well/aanensen/projects/amr-landscape/assemblies/vibrio_cholerae/production/fasta_passed_qc/SRR14297570.fasta
SRR12509166,test_ass/SRR12509166.fasta,None,enterobacter,547,/well/aanensen/projects/amr-landscape/assemblies/enterobacter/production/fasta_passed_qc/SRR12509166.fasta
ERR474460,test_ass/ERR474460.fasta,None,enterobacter,547,/well/aanensen/projects/amr-landscape/assemblies/enterobacter/production/fasta_passed_qc/ERR474460.fasta
SRR18031499,test_ass/SRR18031499.fasta,None,enterobacter,547,/well/aanensen/projects/amr-landscape/assemblies/enterobacter/production/fasta_passed_qc/SRR18031499.fasta
SRR18031637,test_ass/SRR18031637.fasta,None,enterobacter,547,/well/aanensen/projects/amr-landscape/assemblies/enterobacter/production/fasta_passed_qc/SRR18031637.fasta
SRR9697028,test_ass/SRR9697028.fasta,None,enterobacter,547,/well/aanensen/projects/amr-landscape/assemblies/enterobacter/production/fasta_passed_qc/SRR9697028.fasta
SRR16937340,test_ass/SRR16937340.fasta,None,enterobacter,547,/well/aanensen/projects/amr-landscape/assemblies/enterobacter/production/fasta_passed_qc/SRR16937340.fasta
SRR16693121,test_ass/SRR16693121.fasta,None,enterobacter,547,/well/aanensen/projects/amr-landscape/assemblies/enterobacter/production/fasta_passed_qc/SRR16693121.fasta
ERR474433,test_ass/ERR474433.fasta,None,enterobacter,547,/well/aanensen/projects/amr-landscape/assemblies/enterobacter/production/fasta_passed_qc/ERR474433.fasta
SRR6676764,test_ass/SRR6676764.fasta,None,enterobacter,547,/well/aanensen/projects/amr-landscape/assemblies/enterobacter/production/fasta_passed_qc/SRR6676764.fasta
SRR11462632,test_ass/SRR11462632.fasta,None,enterobacter,547,/well/aanensen/projects/amr-landscape/assemblies/enterobacter/production/fasta_passed_qc/SRR11462632.fasta
SRR13690432,test_ass/SRR13690432.fasta,None,enterobacter,547,/well/aanensen/projects/amr-landscape/assemblies/enterobacter/production/fasta_passed_qc/SRR13690432.fasta
SRR16069092,test_ass/SRR16069092.fasta,None,enterobacter,547,/well/aanensen/projects/amr-landscape/assemblies/enterobacter/production/fasta_passed_qc/SRR16069092.fasta
SRR6676718,test_ass/SRR6676718.fasta,None,enterobacter,547,/well/aanensen/projects/amr-landscape/assemblies/enterobacter/production/fasta_passed_qc/SRR6676718.fasta
ERR5216483,test_ass/ERR5216483.fasta,None,enterobacter,547,/well/aanensen/projects/amr-landscape/assemblies/enterobacter/production/fasta_passed_qc/ERR5216483.fasta
SRR14634846,test_ass/SRR14634846.fasta,None,enterobacter,547,/well/aanensen/projects/amr-landscape/assemblies/enterobacter/production/fasta_passed_qc/SRR14634846.fasta
SRR12569965,test_ass/SRR12569965.fasta,None,enterobacter,547,/well/aanensen/projects/amr-landscape/assemblies/enterobacter/production/fasta_passed_qc/SRR12569965.fasta
SRR7624356,test_ass/SRR7624356.fasta,None,enterobacter,547,/well/aanensen/projects/amr-landscape/assemblies/enterobacter/production/fasta_passed_qc/SRR7624356.fasta
SRR18032006,test_ass/SRR18032006.fasta,None,enterobacter,547,/well/aanensen/projects/amr-landscape/assemblies/enterobacter/production/fasta_passed_qc/SRR18032006.fasta
SRR6206966,test_ass/SRR6206966.fasta,None,enterobacter,547,/well/aanensen/projects/amr-landscape/assemblies/enterobacter/production/fasta_passed_qc/SRR6206966.fasta
SRR2965780,test_ass/SRR2965780.fasta,None,enterobacter,547,/well/aanensen/projects/amr-landscape/assemblies/enterobacter/production/fasta_passed_qc/SRR2965780.fasta
SRR6892750,test_ass/SRR6892750.fasta,None,enterobacter,547,/well/aanensen/projects/amr-landscape/assemblies/enterobacter/production/fasta_passed_qc/SRR6892750.fasta
SRR10991858,test_ass/SRR10991858.fasta,None,enterobacter,547,/well/aanensen/projects/amr-landscape/assemblies/enterobacter/production/fasta_passed_qc/SRR10991858.fasta
