Name,ST,url,MLST_Profile,GSPC,Serotype
SRR7190350,12032,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.737,3,33F
SRR7190351,2705,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.1,3,33F
SRR7190353,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR7190355,2705,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.1,3,33F
SRR7190358,2705,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.1,3,33F
SRR7190384,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR7190389,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR7190392,11856,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.20,3,33F
SRR7190394,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR7190396,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR7190397,11808,https://pubmlst.org/spneumoniae/,5.5.29.16.9.39.1,3,33F
SRR7190398,11856,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.20,3,33F
SRR7190399,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR7190400,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR7190401,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR7190405,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR7190406,2705,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.1,3,33F
SRR7190409,2705,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.1,3,33F
SRR7190421,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR7190444,1012,https://pubmlst.org/spneumoniae/,2.5.29.18.42.3.18,3,33F
SRR7190445,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR7190446,2705,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.1,3,33F
SRR7190447,2705,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.1,3,33F
SRR7190448,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR7190449,2705,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.1,3,33F
SRR7190450,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR7190451,9029,https://pubmlst.org/spneumoniae/,5.12.4.12.9.39.18,3,33F
SRR7190452,10168,https://pubmlst.org/spneumoniae/,5.12.29.12.14.3.18,3,33F
SRR7190477,2705,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.1,3,33F
SRR7190486,662,https://pubmlst.org/spneumoniae/,5.35.29.12.9.39.18,3,33F
SRR7190490,2705,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.1,3,33F
SRR7190494,2705,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.1,3,33F
SRR7190523,2705,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.1,3,33F
SRR7190524,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR7190525,2705,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.1,3,33F
SRR7190531,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR7190560,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR7190565,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR7190566,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR7190580,2705,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.1,3,33F
SRR7190596,2705,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.1,3,33F
SRR7190597,2705,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.1,3,33F
SRR7190598,2705,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.1,3,33F
SRR7190600,11808,https://pubmlst.org/spneumoniae/,5.5.29.16.9.39.1,3,33F
SRR7190601,2705,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.1,3,33F
SRR7190631,2705,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.1,3,33F
SRR7190645,717,https://pubmlst.org/spneumoniae/,5.35.29.1.45.39.18,3,33F
SRR7190657,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR7190658,9029,https://pubmlst.org/spneumoniae/,5.12.4.12.9.39.18,3,33F
SRR7190659,11856,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.20,3,33F
SRR7190673,673,https://pubmlst.org/spneumoniae/,2.5.29.16.42.3.18,3,33F
SRR7190685,2705,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.1,3,33F
SRR7190709,717,https://pubmlst.org/spneumoniae/,5.35.29.1.45.39.18,3,33F
SRR7190717,2705,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.1,3,33F
SRR7190724,2705,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.1,3,33F
SRR7190725,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR7190726,13490,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.20,3,33F
SRR8412099,13186,https://pubmlst.org/spneumoniae/,5.12.1.12.9.39.18,3,33F
SRR8419033,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR8420488,9348,https://pubmlst.org/spneumoniae/,5.5.29.12.16.39.17,3,33F
SRR8425802,9689,https://pubmlst.org/spneumoniae/,5.35.29.1.6.39.18,3,33F
SRR8427512,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR8429983,9350,https://pubmlst.org/spneumoniae/,5.35.29.1.45.39.17,3,33F
SRR8721861,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR8721899,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR8721972,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR8722016,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR8722069,2705,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.1,3,33F
SRR8722152,2705,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.1,3,33F
SRR8722160,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR8722249,2705,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.1,3,33F
SRR8722320,2705,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.1,3,33F
SRR8722371,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR8722444,2705,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.1,3,33F
SRR8722447,2705,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.1,3,33F
SRR8722482,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR8722490,13492,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.8,3,33F
SRR8722504,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR8722592,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR8722594,2705,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.1,3,33F
SRR8722634,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR8722673,13487,https://pubmlst.org/spneumoniae/,2.580.9.18.42.3.18,3,33F
SRR8722689,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR8722713,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR8722728,717,https://pubmlst.org/spneumoniae/,5.35.29.1.45.39.18,3,33F
SRR8722730,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR8722734,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR8722738,10168,https://pubmlst.org/spneumoniae/,5.12.29.12.14.3.18,3,33F
SRR8722789,1012,https://pubmlst.org/spneumoniae/,2.5.29.18.42.3.18,3,33F
SRR8722805,13491,https://pubmlst.org/spneumoniae/,5.12.29.12.14.3.1,3,33F
SRR8722835,2705,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.1,3,33F
SRR8725036,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR8725053,2705,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.1,3,33F
SRR8725061,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR8725063,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR8725202,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR8725207,2705,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.1,3,33F
SRR8725224,2705,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.1,3,33F
SRR8725237,11856,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.20,3,33F
SRR8725262,2705,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.1,3,33F
SRR8725327,2705,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.1,3,33F
SRR8725329,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR8725366,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR8725460,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR8725471,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR8725477,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR8725490,2705,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.1,3,33F
SRR8725551,10168,https://pubmlst.org/spneumoniae/,5.12.29.12.14.3.18,3,33F
SRR8725556,2705,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.1,3,33F
SRR8725570,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR8725572,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR8725587,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR8725616,717,https://pubmlst.org/spneumoniae/,5.35.29.1.45.39.18,3,33F
SRR8725634,2705,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.1,3,33F
SRR8725659,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR8725661,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR8725698,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR8725715,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR8725727,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR8725773,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR8725803,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR8725806,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR8725807,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR8725808,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR8725843,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR8725852,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR8725895,9029,https://pubmlst.org/spneumoniae/,5.12.4.12.9.39.18,3,33F
SRR8725972,2705,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.1,3,33F
SRR8725985,10168,https://pubmlst.org/spneumoniae/,5.12.29.12.14.3.18,3,33F
SRR8726047,2705,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.1,3,33F
SRR8726062,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR8726089,717,https://pubmlst.org/spneumoniae/,5.35.29.1.45.39.18,3,33F
SRR8726135,2705,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.1,3,33F
SRR8726140,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR8726165,9029,https://pubmlst.org/spneumoniae/,5.12.4.12.9.39.18,3,33F
SRR8726197,2705,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.1,3,33F
SRR8726215,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR8726238,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR8726313,14068,https://pubmlst.org/spneumoniae/,5.12.29.12.609.39.18,3,33F
SRR8726320,11808,https://pubmlst.org/spneumoniae/,5.5.29.16.9.39.1,3,33F
SRR8726322,2705,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.1,3,33F
SRR8726323,2705,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.1,3,33F
SRR8726429,2705,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.1,3,33F
SRR8726476,14066,https://pubmlst.org/spneumoniae/,466.12.29.16.9.39.1,3,33F
SRR8726481,11856,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.20,3,33F
SRR8726508,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR8726520,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR8726541,10491,https://pubmlst.org/spneumoniae/,5.12.29.12.9.3.18,3,33F
SRR8726556,11808,https://pubmlst.org/spneumoniae/,5.5.29.16.9.39.1,3,33F
SRR8726557,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR8726570,11808,https://pubmlst.org/spneumoniae/,5.5.29.16.9.39.1,3,33F
SRR8726581,9029,https://pubmlst.org/spneumoniae/,5.12.4.12.9.39.18,3,33F
SRR8726636,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR8726637,2705,https://pubmlst.org/spneumoniae/,5.12.29.16.9.39.1,3,33F
SRR8726661,14064,https://pubmlst.org/spneumoniae/,5.12.635.12.9.39.18,3,33F
SRR8726685,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
SRR8726688,100,https://pubmlst.org/spneumoniae/,5.12.29.12.9.39.18,3,33F
DRR228242,15478,https://pubmlst.org/spneumoniae/,10.2.19.16.15.19.14,167,34
DRR228249,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
DRR228258,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
DRR228259,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
DRR228260,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR024533,b5ff9e1ff689ad047ffb4fa6b8203530bb59d692,https://pubmlst.org/spneumoniae/,12.8.54.38.27.20.6,34,34
ERR039622,10532,https://pubmlst.org/spneumoniae/,2.10.6.10.433.170.255,604,34
ERR044931,1884,https://pubmlst.org/spneumoniae/,45.13.6.12.9.14.14,45,34
ERR044970,1884,https://pubmlst.org/spneumoniae/,45.13.6.12.9.14.14,45,34
ERR045356,8027,https://pubmlst.org/spneumoniae/,5.5.6.1.9.1.368,45,34
ERR045383,8027,https://pubmlst.org/spneumoniae/,5.5.6.1.9.1.368,45,34
ERR048028,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR048030,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR048054,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR048078,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR048126,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR048151,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR048184,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR049105,10343,https://pubmlst.org/spneumoniae/,12.5.54.38.27.88.6,34,34
ERR049971,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR051444,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR051491,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR051508,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR051517,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR051551,4955,https://pubmlst.org/spneumoniae/,7.8.19.16.15.19.14,167,34
ERR052589,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR052595,10343,https://pubmlst.org/spneumoniae/,12.5.54.38.27.88.6,34,34
ERR054224,10343,https://pubmlst.org/spneumoniae/,12.5.54.38.27.88.6,34,34
ERR054227,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR054245,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR054264,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR054272,10341,https://pubmlst.org/spneumoniae/,12.5.1.38.27.88.6,34,34
ERR054310,4955,https://pubmlst.org/spneumoniae/,7.8.19.16.15.19.14,167,34
ERR054396,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR054440,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR054453,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR054492,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR054507,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR054526,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR054552,10343,https://pubmlst.org/spneumoniae/,12.5.54.38.27.88.6,34,34
ERR054640,4955,https://pubmlst.org/spneumoniae/,7.8.19.16.15.19.14,167,34
ERR056697,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR056702,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR056707,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR056708,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR056750,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR056763,10341,https://pubmlst.org/spneumoniae/,12.5.1.38.27.88.6,34,34
ERR056768,10343,https://pubmlst.org/spneumoniae/,12.5.54.38.27.88.6,34,34
ERR056858,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR056874,10406,https://pubmlst.org/spneumoniae/,7.8.19.16.3.19.14,167,34
ERR057750,4955,https://pubmlst.org/spneumoniae/,7.8.19.16.15.19.14,167,34
ERR057751,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR057761,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR057762,4955,https://pubmlst.org/spneumoniae/,7.8.19.16.15.19.14,167,34
ERR057819,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR057826,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR057870,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR057874,10406,https://pubmlst.org/spneumoniae/,7.8.19.16.3.19.14,167,34
ERR057967,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR057991,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR059957,10406,https://pubmlst.org/spneumoniae/,7.8.19.16.3.19.14,167,34
ERR059963,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR060022,10406,https://pubmlst.org/spneumoniae/,7.8.19.16.3.19.14,167,34
ERR063812,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR063817,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR063931,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR063939,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR063988,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR064000,10410,https://pubmlst.org/spneumoniae/,7.11.19.16.15.19.14,167,34
ERR064087,4955,https://pubmlst.org/spneumoniae/,7.8.19.16.15.19.14,167,34
ERR064183,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR064192,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR064228,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR065304,547,https://pubmlst.org/spneumoniae/,5.5.6.1.9.10.14,45,34
ERR065959,547,https://pubmlst.org/spneumoniae/,5.5.6.1.9.10.14,45,34
ERR066177,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR066292,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR066295,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR066296,10343,https://pubmlst.org/spneumoniae/,12.5.54.38.27.88.6,34,34
ERR066311,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR067786,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR067849,4955,https://pubmlst.org/spneumoniae/,7.8.19.16.15.19.14,167,34
ERR067852,4955,https://pubmlst.org/spneumoniae/,7.8.19.16.15.19.14,167,34
ERR067942,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR067943,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR067954,10411,https://pubmlst.org/spneumoniae/,7.8.19.16.434.19.14,167,34
ERR067975,1902,https://pubmlst.org/spneumoniae/,1.2.1.5.6.28.14,237,34
ERR068016,547,https://pubmlst.org/spneumoniae/,5.5.6.1.9.10.14,45,34
ERR069614,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR069638,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR069645,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR069666,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR072194,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR072207,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR084181,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR084183,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR084205,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR084223,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR084233,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR084234,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR084240,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR084241,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR084311,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR1192130,1778,https://pubmlst.org/spneumoniae/,2.5.54.38.27.88.6,34,34
ERR1202134,11746,https://pubmlst.org/spneumoniae/,12.5.54.3.27.20.6,34,34
ERR1202141,11746,https://pubmlst.org/spneumoniae/,12.5.54.3.27.20.6,34,34
ERR1202224,9546,https://pubmlst.org/spneumoniae/,12.5.54.38.27.20.6,34,34
ERR1214396,2035,https://pubmlst.org/spneumoniae/,58.57.54.16.17.20.9,532,34
ERR1214509,12372,https://pubmlst.org/spneumoniae/,5.31.4.1.9.14.14,381,34
ERR1214510,12373,https://pubmlst.org/spneumoniae/,5.22.6.1.9.14.14,45,34
ERR1214511,1439,https://pubmlst.org/spneumoniae/,5.5.6.1.9.14.14,45,34
ERR1214512,4560,https://pubmlst.org/spneumoniae/,5.5.6.16.9.1.14,45,34
ERR1214697,9546,https://pubmlst.org/spneumoniae/,12.5.54.38.27.20.6,34,34
ERR1288816,5258,https://pubmlst.org/spneumoniae/,2.5.4.10.13.1.18,217,34
ERR129038,547,https://pubmlst.org/spneumoniae/,5.5.6.1.9.10.14,45,34
ERR129066,547,https://pubmlst.org/spneumoniae/,5.5.6.1.9.10.14,45,34
ERR1422362,4560,https://pubmlst.org/spneumoniae/,5.5.6.16.9.1.14,45,34
ERR1422485,1902,https://pubmlst.org/spneumoniae/,1.2.1.5.6.28.14,237,34
ERR1422534,7412,https://pubmlst.org/spneumoniae/,1.2.1.5.202.28.14,237,34
ERR1422583,12190,https://pubmlst.org/spneumoniae/,386.2.1.5.6.28.14,237,34
ERR1422593,7441,https://pubmlst.org/spneumoniae/,16.5.1.5.9.1.18,322,34
ERR1422651,547,https://pubmlst.org/spneumoniae/,5.5.6.1.9.10.14,45,34
ERR1430808,7319,https://pubmlst.org/spneumoniae/,2.5.1.38.27.88.6,34,34
ERR1453666,12204,https://pubmlst.org/spneumoniae/,10.8.6.356.9.1.279,45,34
ERR1453724,4640,https://pubmlst.org/spneumoniae/,93.5.7.113.17.20.70,165,34
ERR1788170,12466,https://pubmlst.org/spneumoniae/,1.9.4.10.10.372.18,310,34
ERR2089466,13876,https://pubmlst.org/spneumoniae/,26.5.2.1.9.1.18,576,34
ERR2089524,743,https://pubmlst.org/spneumoniae/,5.10.6.1.9.14.6,45,34
ERR2089661,4878,https://pubmlst.org/spneumoniae/,1.9.4.10.10.28.18,310,34
ERR2089740,13879,https://pubmlst.org/spneumoniae/,2.57.54.1.17.20.255,582,34
ERR2089743,4878,https://pubmlst.org/spneumoniae/,1.9.4.10.10.28.18,310,34
ERR2090712,13951,https://pubmlst.org/spneumoniae/,1.2.1.5.6.843.14,237,34
ERR2090718,13904,https://pubmlst.org/spneumoniae/,2.438.4.39.6.1.18,396,34
ERR2090891,13907,https://pubmlst.org/spneumoniae/,8.438.4.39.6.1.18,396,34
ERR2091254,5934,https://pubmlst.org/spneumoniae/,162.13.4.10.17.115.28,584,34
ERR2612076,4878,https://pubmlst.org/spneumoniae/,1.9.4.10.10.28.18,310,34
ERR311095,9464,https://pubmlst.org/spneumoniae/,2.5.29.18.13.83.14,281,34
ERR316790,9464,https://pubmlst.org/spneumoniae/,2.5.29.18.13.83.14,281,34
ERR316882,9464,https://pubmlst.org/spneumoniae/,2.5.29.18.13.83.14,281,34
ERR316884,9524,https://pubmlst.org/spneumoniae/,10.38.4.47.27.88.5,217,34
ERR316901,9546,https://pubmlst.org/spneumoniae/,12.5.54.38.27.20.6,34,34
ERR338196,478,https://pubmlst.org/spneumoniae/,45.13.6.12.9.14.1,45,34
ERR434056,1902,https://pubmlst.org/spneumoniae/,1.2.1.5.6.28.14,237,34
ERR449179,547,https://pubmlst.org/spneumoniae/,5.5.6.1.9.10.14,45,34
ERR461275,1884,https://pubmlst.org/spneumoniae/,45.13.6.12.9.14.14,45,34
ERR461444,1041,https://pubmlst.org/spneumoniae/,13.5.1.5.9.1.18,322,34
ERR501611,9524,https://pubmlst.org/spneumoniae/,10.38.4.47.27.88.5,217,34
